role,alpha,steered_score,aa_score,advantage
scientist,2.0,79.9780701754386,38.7280701754386,41.25
scientist,2.5,77.5589519650655,16.899563318777293,60.65938864628821
scout,1.0,48.84649122807018,42.48245614035088,6.3640350877193015
scout,1.5,57.578947368421055,44.16666666666666,13.412280701754398
scout,2.0,73.13157894736842,32.43421052631579,40.69736842105264
scout,2.5,81.40789473684211,18.53070175438597,62.87719298245614
screener,1.0,74.80701754385964,77.15350877192982,-2.346491228070178
screener,1.5,74.84649122807018,76.14912280701755,-1.30263157894737
screener,2.0,75.3157894736842,49.64912280701754,25.666666666666664
screener,2.5,75.74561403508773,13.771929824561404,61.97368421052632
secretary,1.0,61.67105263157895,63.32456140350877,-1.6535087719298147
secretary,1.5,62.60964912280702,66.28947368421052,-3.6798245614034997
secretary,2.0,59.6578947368421,46.43421052631579,13.223684210526315
secretary,2.5,51.69298245614035,12.741228070175438,38.95175438596491
shaman,1.0,32.12280701754386,33.37719298245614,-1.2543859649122737
shaman,1.5,38.85964912280702,37.75438596491228,1.1052631578947398
shaman,2.0,53.578947368421055,36.083333333333336,17.49561403508772
shaman,2.5,74.09649122807018,13.75,60.34649122807018
shapeshifter,1.0,44.98684210526316,41.030701754385966,3.9561403508771917
shapeshifter,1.5,52.46052631578947,43.6578947368421,8.80263157894737
shapeshifter,2.0,66.96491228070175,35.54385964912281,31.421052631578945
shapeshifter,2.5,83.74122807017544,16.907894736842106,66.83333333333333
simulacrum,1.0,67.8640350877193,62.91666666666666,4.947368421052644
simulacrum,1.5,76.82894736842105,65.59210526315789,11.236842105263165
simulacrum,2.0,86.95614035087719,50.57017543859649,36.3859649122807
simulacrum,2.5,93.4298245614035,17.609649122807017,75.8201754385965
skeptic,1.0,58.328947368421055,57.66666666666666,0.6622807017543977
skeptic,1.5,62.07456140350877,59.34649122807018,2.7280701754385888
skeptic,2.0,65.91228070175438,44.13157894736842,21.780701754385966
skeptic,2.5,70.79385964912281,18.464912280701757,52.328947368421055
smuggler,1.0,28.785087719298247,25.223684210526315,3.5614035087719316
smuggler,1.5,39.219298245614034,27.285087719298247,11.934210526315788
smuggler,2.0,64.5,20.600877192982452,43.89912280701755
smuggler,2.5,80.9298245614035,11.162280701754383,69.76754385964912
sociologist,1.0,73.14912280701755,14.605263157894736,58.54385964912281
sociologist,1.5,75.33333333333333,14.605263157894736,60.72807017543859
sociologist,2.0,75.05701754385964,14.605263157894736,60.451754385964904
sociologist,2.5,76.64035087719299,14.605263157894736,62.03508771929825
soldier,1.0,44.530701754385966,41.37280701754386,3.1578947368421026
soldier,1.5,54.83771929824562,43.88157894736842,10.956140350877199
soldier,2.0,69.87719298245614,35.31578947368421,34.561403508771924
soldier,2.5,77.94736842105263,15.416666666666666,62.530701754385966
sommelier,1.0,22.98245614035088,22.390350877192983,0.5921052631578974
sommelier,1.5,24.32894736842105,24.157894736842103,0.17105263157894868
sommelier,2.0,27.521929824561404,14.035087719298245,13.48684210526316
sommelier,2.5,29.657894736842103,6.864035087719298,22.793859649122805
specialist,1.0,88.61842105263158,90.359649122807,-1.7412280701754241
specialist,1.5,87.91666666666667,89.10526315789474,-1.1885964912280684
specialist,2.0,85.3157894736842,54.82456140350877,30.49122807017544
specialist,2.5,79.65789473684211,12.12719298245614,67.53070175438597
spirit,1.0,43.54824561403509,43.70614035087719,-0.15789473684210265
spirit,1.5,51.31578947368421,50.78508771929825,0.5307017543859658
spirit,2.0,63.81140350877193,48.03508771929825,15.776315789473685
spirit,2.5,84.26754385964912,14.320175438596491,69.94736842105263
spy,1.0,32.83771929824562,30.11842105263158,2.7192982456140378
spy,1.5,37.33771929824562,30.657894736842103,6.679824561403514
spy,2.0,50.10964912280702,23.087719298245613,27.021929824561408
spy,2.5,69.5657894736842,10.723684210526317,58.84210526315789
statistician,1.0,60.70614035087719,56.078947368421055,4.627192982456137
statistician,1.5,61.43859649122807,55.99122807017544,5.44736842105263
statistician,2.0,62.14473684210526,37.58771929824562,24.557017543859644
statistician,2.5,63.083333333333336,13.355263157894736,49.7280701754386
stoic,1.0,48.583333333333336,49.16228070175438,-0.5789473684210478
stoic,1.5,53.26754385964912,54.03508771929825,-0.7675438596491233
stoic,2.0,60.675438596491226,46.219298245614034,14.456140350877192
stoic,2.5,66.3201754385965,14.758771929824562,51.56140350877193
strategist,1.0,82.68859649122807,19.80263157894737,62.8859649122807
strategist,1.5,82.62280701754386,19.80263157894737,62.82017543859649
strategist,2.0,81.85087719298245,19.80263157894737,62.04824561403508
strategist,2.5,77.64473684210526,19.80263157894737,57.84210526315789
student,1.0,74.84210526315789,19.407894736842103,55.43421052631579
student,1.5,77.64473684210526,19.407894736842103,58.23684210526316
student,2.0,81.15789473684211,19.407894736842103,61.75000000000001
student,2.5,83.4298245614035,19.407894736842103,64.0219298245614
summarizer,1.0,80.69298245614036,81.3157894736842,-0.6228070175438489
summarizer,1.5,80.07456140350877,77.54385964912281,2.5307017543859587
summarizer,2.0,74.5,50.16228070175438,24.337719298245617
summarizer,2.5,69.29824561403508,12.850877192982455,56.44736842105263
supervisor,1.0,82.71052631578948,84.3157894736842,-1.6052631578947256
supervisor,1.5,79.49122807017544,83.65789473684211,-4.166666666666671
supervisor,2.0,73.58771929824562,56.29385964912281,17.29385964912281
supervisor,2.5,59.30701754385965,15.416666666666666,43.890350877192986
surfer,1.0,33.95175438596491,33.62280701754386,0.32894736842104777
surfer,1.5,38.39473684210526,35.81578947368421,2.5789473684210478
surfer,2.0,49.99122807017544,30.94298245614035,19.04824561403509
surfer,2.5,56.85526315789474,13.399122807017545,43.45614035087719
survivor,1.0,43.60087719298246,44.80263157894737,-1.201754385964911
survivor,1.5,47.28508771929825,49.37280701754386,-2.0877192982456165
survivor,2.0,55.38157894736842,44.583333333333336,10.798245614035082
survivor,2.5,66.72368421052632,20.13157894736842,46.59210526315789
swarm,1.0,65.96052631578948,61.70614035087719,4.254385964912288
swarm,1.5,74.42105263157895,66.0219298245614,8.399122807017548
swarm,2.0,84.03947368421052,56.328947368421055,27.710526315789465
swarm,2.5,88.57894736842105,16.030701754385966,72.5482456140351
symbiont,1.0,51.42982456140351,44.719298245614034,6.710526315789473
symbiont,1.5,62.24561403508772,46.583333333333336,15.662280701754383
symbiont,2.0,78.99122807017544,45.11842105263158,33.872807017543856
symbiont,2.5,91.6842105263158,18.035087719298247,73.64912280701755
synthesizer,1.0,71.66228070175438,65.0219298245614,6.6403508771929864
synthesizer,1.5,75.68859649122807,64.99561403508773,10.692982456140342
synthesizer,2.0,80.83771929824562,47.86842105263158,32.969298245614034
synthesizer,2.5,85.93859649122807,12.346491228070176,73.59210526315789
teacher,1.0,90.58333333333331,22.28070175438597,68.30263157894734
teacher,1.5,89.82894736842105,22.28070175438597,67.54824561403508
teacher,2.0,85.4298245614035,22.28070175438597,63.149122807017534
teacher,2.5,78.35964912280701,22.28070175438597,56.07894736842104
technologist,1.0,75.58771929824562,73.98245614035088,1.6052631578947398
technologist,1.5,77.67543859649123,74.50438596491227,3.1710526315789593
technologist,2.0,79.35964912280701,49.65350877192982,29.70614035087719
technologist,2.5,80.53947368421052,14.078947368421051,66.46052631578947
teenager,1.0,34.46052631578947,35.83771929824562,-1.377192982456144
teenager,1.5,41.89912280701754,39.71052631578947,2.1885964912280684
teenager,2.0,57.6140350877193,36.50438596491228,21.10964912280702
teenager,2.5,69.71491228070175,27.98245614035088,41.73245614035088
theorist,1.0,85.7280701754386,85.78947368421052,-0.06140350877191736
theorist,1.5,86.33333333333333,84.78508771929825,1.548245614035082
theorist,2.0,86.37719298245614,51.925438596491226,34.45175438596491
theorist,2.5,85.6359649122807,12.93859649122807,72.69736842105263
therapist,1.0,69.12719298245614,22.609649122807017,46.51754385964912
therapist,1.5,69.9780701754386,22.609649122807017,47.36842105263159
therapist,2.0,71.57894736842105,22.609649122807017,48.96929824561404
therapist,2.5,72.15350877192982,22.609649122807017,49.54385964912281
toddler,1.0,3.6184210526315783,6.118421052631579,-2.5000000000000004
toddler,1.5,8.074561403508772,15.135964912280702,-7.06140350877193
toddler,2.0,13.105263157894736,20.035087719298247,-6.92982456140351
toddler,2.5,18.56140350877193,22.5,-3.9385964912280684
traditionalist,1.0,51.43859649122807,52.70175438596491,-1.2631578947368425
traditionalist,1.5,55.69298245614035,56.62719298245614,-0.9342105263157876
traditionalist,2.0,61.85087719298246,55.26754385964912,6.583333333333336
traditionalist,2.5,69.73684210526316,22.84210526315789,46.894736842105274
trainer,1.0,86.91228070175438,78.48684210526316,8.425438596491219
trainer,1.5,87.90350877192982,77.49122807017544,10.412280701754383
trainer,2.0,87.3201754385965,54.56578947368421,32.75438596491228
trainer,2.5,85.0219298245614,18.00438596491228,67.01754385964912
translator,1.0,47.24122807017544,14.62719298245614,32.6140350877193
translator,1.5,47.05263157894737,14.62719298245614,32.42543859649123
translator,2.0,49.68421052631579,14.62719298245614,35.057017543859644
translator,2.5,53.32456140350877,14.62719298245614,38.69736842105263
tree,1.0,44.33771929824562,40.39912280701754,3.9385964912280755
tree,1.5,53.03947368421053,44.58771929824562,8.451754385964911
tree,2.0,70.24561403508773,35.78508771929825,34.46052631578948
tree,2.5,85.48245614035088,14.232456140350877,71.25
trickster,1.0,33.10087719298246,31.135964912280706,1.9649122807017534
trickster,1.5,45.280701754385966,34.16228070175438,11.118421052631582
trickster,2.0,68.9342105263158,32.71052631578947,36.22368421052632
trickster,2.5,85.39473684210526,13.289473684210526,72.10526315789474
tulpa,1.0,44.73684210526316,42.28508771929825,2.451754385964911
tulpa,1.5,48.93859649122807,45.77192982456141,3.166666666666657
tulpa,2.0,57.3859649122807,42.62280701754386,14.763157894736835
tulpa,2.5,69.0701754385965,20.109649122807017,48.96052631578948
tutor,1.0,91.91228070175438,20.789473684210527,71.12280701754386
tutor,1.5,90.24561403508773,20.789473684210527,69.4561403508772
tutor,2.0,89.75,20.789473684210527,68.96052631578948
tutor,2.5,84.79824561403508,20.789473684210527,64.00877192982455
validator,1.0,80.29824561403508,82.4298245614035,-2.131578947368425
validator,1.5,78.51754385964912,80.51315789473684,-1.995614035087712
validator,2.0,76.42543859649123,48.62719298245614,27.798245614035096
validator,2.5,71.79824561403508,14.166666666666666,57.63157894736842
vampire,1.0,16.096491228070175,18.38157894736842,-2.2850877192982466
vampire,1.5,18.84649122807017,21.32894736842105,-2.4824561403508802
vampire,2.0,20.649122807017545,18.24122807017544,2.407894736842106
vampire,2.5,23.74561403508772,9.385964912280702,14.359649122807017
vegan,1.0,34.526315789473685,35.1578947368421,-0.6315789473684177
vegan,1.5,38.02192982456141,36.35087719298246,1.6710526315789522
vegan,2.0,39.24561403508772,28.50877192982456,10.736842105263158
vegan,2.5,39.328947368421055,14.12280701754386,25.206140350877195
veteran,1.0,55.01315789473684,44.25877192982456,10.75438596491228
veteran,1.5,61.4780701754386,45.39035087719298,16.087719298245624
veteran,2.0,69.53947368421052,34.56140350877193,34.97807017543859
veteran,2.5,78.10526315789474,14.93421052631579,63.17105263157895
veterinarian,1.0,39.6359649122807,40.46052631578947,-0.824561403508774
veterinarian,1.5,39.90350877192982,40.82456140350877,-0.9210526315789451
veterinarian,2.0,41.59649122807018,26.359649122807017,15.236842105263161
veterinarian,2.5,45.083333333333336,12.5,32.583333333333336
vigilante,1.0,29.19736842105263,27.87280701754386,1.3245614035087705
vigilante,1.5,32.99122807017544,28.82894736842105,4.162280701754387
vigilante,2.0,42.42105263157895,22.42543859649123,19.995614035087723
vigilante,2.5,53.20175438596491,12.083333333333334,41.118421052631575
virtuoso,1.0,52.60964912280702,52.01754385964912,0.5921052631578974
virtuoso,1.5,57.21052631578947,52.18859649122807,5.021929824561404
virtuoso,2.0,61.833333333333336,40.89473684210526,20.938596491228076
virtuoso,2.5,69.9298245614035,11.666666666666666,58.26315789473684
virus,1.0,8.868421052631579,7.464912280701754,1.4035087719298245
virus,1.5,11.978070175438596,8.31140350877193,3.666666666666666
virus,2.0,20.789473684210527,8.570175438596491,12.219298245614036
virus,2.5,43.776315789473685,6.184210526315789,37.5921052631579
visionary,1.0,74.80701754385964,74.32894736842105,0.47807017543858876
visionary,1.5,77.01315789473684,76.85526315789474,0.15789473684209554
visionary,2.0,80.49561403508773,59.328947368421055,21.16666666666667
visionary,2.5,81.69298245614036,15.175438596491228,66.51754385964912
void,1.0,32.69298245614035,32.324561403508774,0.3684210526315752
void,1.5,36.78947368421053,35.824561403508774,0.9649122807017534
void,2.0,49.36842105263158,32.65350877192982,16.71491228070176
void,2.5,74.24122807017544,15.109649122807015,59.131578947368425
wanderer,1.0,44.026315789473685,45.02192982456141,-0.9956140350877263
wanderer,1.5,49.030701754385966,50.60087719298246,-1.5701754385964932
wanderer,2.0,55.10087719298246,48.26315789473684,6.8377192982456165
wanderer,2.5,65.76315789473684,17.82017543859649,47.94298245614034
warrior,1.0,36.21491228070175,38.01315789473684,-1.798245614035089
warrior,1.5,40.333333333333336,41.17105263157895,-0.8377192982456165
warrior,2.0,47.45614035087719,37.97368421052632,9.48245614035087
warrior,2.5,61.30701754385965,13.135964912280702,48.171052631578945
whale,1.0,34.416666666666664,33.916666666666664,0.5
whale,1.5,40.70614035087719,36.44298245614035,4.2631578947368425
whale,2.0,58.60964912280702,30.49561403508772,28.1140350877193
whale,2.5,80.50438596491227,11.31578947368421,69.18859649122807
widow,1.0,37.10964912280702,34.32017543859649,2.7894736842105274
widow,1.5,43.078947368421055,37.70175438596491,5.377192982456144
widow,2.0,55.23684210526316,35.45175438596491,19.785087719298247
widow,2.5,65.24561403508773,19.95614035087719,45.289473684210535
wind,1.0,43.21834061135371,42.33187772925764,0.8864628820960689
wind,1.5,53.71615720524017,47.72052401746725,5.995633187772924
wind,2.0,69.42794759825327,48.07423580786026,21.353711790393007
wind,2.5,87.34497816593887,14.43231441048035,72.91266375545852
witch,1.0,28.859649122807017,28.916666666666668,-0.05701754385965074
witch,1.5,32.574561403508774,31.11842105263158,1.4561403508771953
witch,2.0,43.08771929824562,28.24561403508772,14.842105263157897
witch,2.5,61.65350877192982,9.539473684210526,52.114035087719294
witness,1.0,51.16666666666666,44.07017543859649,7.096491228070164
witness,1.5,57.32456140350877,45.70175438596491,11.622807017543856
witness,2.0,67.11842105263158,38.56578947368421,28.552631578947363
witness,2.5,78.00438596491227,16.776315789473685,61.22807017543859
workaholic,1.0,52.23684210526316,50.75877192982456,1.4780701754385959
workaholic,1.5,57.89912280701754,53.07456140350877,4.824561403508774
workaholic,2.0,66.82456140350877,44.70175438596491,22.122807017543856
workaholic,2.5,74.61842105263158,20.416666666666668,54.201754385964904
wraith,1.0,25.605263157894736,26.899122807017545,-1.2938596491228083
wraith,1.5,30.864035087719294,29.635964912280706,1.2280701754385888
wraith,2.0,39.30263157894737,28.17543859649123,11.12719298245614
wraith,2.5,61.03508771929825,9.473684210526317,51.56140350877193
writer,1.0,62.80263157894737,13.530701754385966,49.271929824561404
writer,1.5,67.18859649122807,13.530701754385966,53.6578947368421
writer,2.0,72.99122807017544,13.530701754385966,59.46052631578947
writer,2.5,80.99122807017544,13.530701754385966,67.46052631578948
zealot,1.0,40.01754385964912,13.486842105263158,26.530701754385966
zealot,1.5,45.583333333333336,13.486842105263158,32.09649122807018
zealot,2.0,56.925438596491226,13.486842105263158,43.43859649122807
zealot,2.5,68.8157894736842,13.486842105263158,55.32894736842105
zeitgeist,1.0,75.60526315789474,72.25,3.35526315789474
zeitgeist,1.5,78.0701754385965,73.8201754385965,4.25
zeitgeist,2.0,84.26754385964912,58.98684210526316,25.280701754385966
zeitgeist,2.5,85.00877192982456,15.723684210526317,69.28508771929825
