role,alpha,steered_score_mean,norm,norm_centered
robot,2.0,85.84210526315789,4.313784122467041,1.8721798658370972
robot,2.5,77.34210526315789,4.313784122467041,1.8721798658370972
rogue,1.0,30.350877192982455,4.194333076477051,1.681804895401001
rogue,1.5,40.81578947368421,4.194333076477051,1.681804895401001
rogue,2.0,64.82894736842105,4.194333076477051,1.681804895401001
rogue,2.5,82.81140350877193,4.194333076477051,1.681804895401001
romantic,1.0,39.05240174672489,3.153604030609131,1.2883657217025757
romantic,1.5,41.171052631578945,3.153604030609131,1.2883657217025757
romantic,2.0,45.166666666666664,3.153604030609131,1.2883657217025757
romantic,2.5,49.15350877192982,3.153604030609131,1.2883657217025757
saboteur,1.0,24.80263157894737,3.782468557357788,1.6435153484344482
saboteur,1.5,30.464912280701753,3.782468557357788,1.6435153484344482
saboteur,2.0,41.03947368421053,3.782468557357788,1.6435153484344482
saboteur,2.5,60.39035087719298,3.782468557357788,1.6435153484344482
sage,1.0,79.67105263157895,3.228227376937866,1.2283169031143188
sage,1.5,79.75,3.228227376937866,1.2283169031143188
sage,2.0,77.04824561403508,3.228227376937866,1.2283169031143188
sage,2.5,76.1842105263158,3.228227376937866,1.2283169031143188
scheduler,1.0,54.771929824561404,3.9322524070739746,1.3016078472137451
scheduler,1.5,56.43859649122807,3.9322524070739746,1.3016078472137451
scheduler,2.0,56.70614035087719,3.9322524070739746,1.3016078472137451
scheduler,2.5,53.01754385964912,3.9322524070739746,1.3016078472137451
scholar,1.0,89.05701754385964,3.107736825942993,1.1242303848266602
scholar,1.5,88.03947368421052,3.107736825942993,1.1242303848266602
scholar,2.0,87.64912280701755,3.107736825942993,1.1242303848266602
scholar,2.5,86.00877192982456,3.107736825942993,1.1242303848266602
scientist,1.0,81.44978165938865,3.6703500747680664,1.337179183959961
scientist,1.5,80.60698689956332,3.6703500747680664,1.337179183959961
scientist,2.0,79.9780701754386,3.6703500747680664,1.337179183959961
scientist,2.5,77.5589519650655,3.6703500747680664,1.337179183959961
scout,1.0,48.84649122807018,4.108814716339111,1.3679498434066772
scout,1.5,57.578947368421055,4.108814716339111,1.3679498434066772
scout,2.0,73.13157894736842,4.108814716339111,1.3679498434066772
scout,2.5,81.40789473684211,4.108814716339111,1.3679498434066772
screener,1.0,74.80701754385964,3.4324405193328857,1.3777822256088257
screener,1.5,74.84649122807018,3.4324405193328857,1.3777822256088257
screener,2.0,75.3157894736842,3.4324405193328857,1.3777822256088257
screener,2.5,75.74561403508773,3.4324405193328857,1.3777822256088257
secretary,1.0,61.671052631578945,4.091058254241943,1.535016417503357
secretary,1.5,62.60964912280702,4.091058254241943,1.535016417503357
secretary,2.0,59.6578947368421,4.091058254241943,1.535016417503357
secretary,2.5,51.69298245614035,4.091058254241943,1.535016417503357
shaman,1.0,32.12280701754386,4.371306896209717,1.8997572660446167
shaman,1.5,38.85964912280702,4.371306896209717,1.8997572660446167
shaman,2.0,53.578947368421055,4.371306896209717,1.8997572660446167
shaman,2.5,74.09649122807018,4.371306896209717,1.8997572660446167
shapeshifter,1.0,44.98684210526316,4.0191192626953125,1.8486299514770508
shapeshifter,1.5,52.46052631578947,4.0191192626953125,1.8486299514770508
shapeshifter,2.0,66.96491228070175,4.0191192626953125,1.8486299514770508
shapeshifter,2.5,83.74122807017544,4.0191192626953125,1.8486299514770508
simulacrum,1.0,67.8640350877193,4.262311935424805,2.294149160385132
simulacrum,1.5,76.82894736842105,4.262311935424805,2.294149160385132
simulacrum,2.0,86.95614035087719,4.262311935424805,2.294149160385132
simulacrum,2.5,93.4298245614035,4.262311935424805,2.294149160385132
skeptic,1.0,58.328947368421055,3.3145570755004883,1.1903586387634277
skeptic,1.5,62.074561403508774,3.3145570755004883,1.1903586387634277
skeptic,2.0,65.91228070175438,3.3145570755004883,1.1903586387634277
skeptic,2.5,70.79385964912281,3.3145570755004883,1.1903586387634277
smuggler,1.0,28.785087719298247,4.488242149353027,1.7120671272277832
smuggler,1.5,39.219298245614034,4.488242149353027,1.7120671272277832
smuggler,2.0,64.5,4.488242149353027,1.7120671272277832
smuggler,2.5,80.9298245614035,4.488242149353027,1.7120671272277832
sociologist,1.0,73.14912280701755,3.424071788787842,1.2721669673919678
sociologist,1.5,75.33333333333333,3.424071788787842,1.2721669673919678
sociologist,2.0,75.05701754385964,3.424071788787842,1.2721669673919678
sociologist,2.5,76.64035087719299,3.424071788787842,1.2721669673919678
soldier,1.0,44.530701754385966,4.204076766967773,1.4666318893432617
soldier,1.5,54.83771929824562,4.204076766967773,1.4666318893432617
soldier,2.0,69.87719298245614,4.204076766967773,1.4666318893432617
soldier,2.5,77.94736842105263,4.204076766967773,1.4666318893432617
sommelier,1.0,22.982456140350877,3.763441801071167,1.3704978227615356
sommelier,1.5,24.32894736842105,3.763441801071167,1.3704978227615356
sommelier,2.0,27.521929824561404,3.763441801071167,1.3704978227615356
sommelier,2.5,29.657894736842106,3.763441801071167,1.3704978227615356
specialist,1.0,88.61842105263158,3.6209876537323,1.1272809505462646
specialist,1.5,87.91666666666667,3.6209876537323,1.1272809505462646
specialist,2.0,85.3157894736842,3.6209876537323,1.1272809505462646
specialist,2.5,79.65789473684211,3.6209876537323,1.1272809505462646
spirit,1.0,43.54824561403509,4.260683536529541,1.9774250984191895
spirit,1.5,51.31578947368421,4.260683536529541,1.9774250984191895
spirit,2.0,63.81140350877193,4.260683536529541,1.9774250984191895
spirit,2.5,84.26754385964912,4.260683536529541,1.9774250984191895
spy,1.0,32.83771929824562,3.7809958457946777,1.265716791152954
spy,1.5,37.33771929824562,3.7809958457946777,1.265716791152954
spy,2.0,50.10964912280702,3.7809958457946777,1.265716791152954
spy,2.5,69.5657894736842,3.7809958457946777,1.265716791152954
statistician,1.0,60.70614035087719,3.361395835876465,1.6276578903198242
statistician,1.5,61.43859649122807,3.361395835876465,1.6276578903198242
statistician,2.0,62.14473684210526,3.361395835876465,1.6276578903198242
statistician,2.5,63.083333333333336,3.361395835876465,1.6276578903198242
stoic,1.0,48.583333333333336,4.04255485534668,1.9291298389434814
stoic,1.5,53.26754385964912,4.04255485534668,1.9291298389434814
stoic,2.0,60.675438596491226,4.04255485534668,1.9291298389434814
stoic,2.5,66.3201754385965,4.04255485534668,1.9291298389434814
strategist,1.0,82.68859649122807,3.9555957317352295,1.2246326208114624
strategist,1.5,82.62280701754386,3.9555957317352295,1.2246326208114624
strategist,2.0,81.85087719298245,3.9555957317352295,1.2246326208114624
strategist,2.5,77.64473684210526,3.9555957317352295,1.2246326208114624
student,1.0,74.84210526315789,3.37634539604187,1.1160318851470947
student,1.5,77.64473684210526,3.37634539604187,1.1160318851470947
student,2.0,81.15789473684211,3.37634539604187,1.1160318851470947
student,2.5,83.4298245614035,3.37634539604187,1.1160318851470947
summarizer,1.0,80.69298245614036,3.259979248046875,1.283958077430725
summarizer,1.5,80.07456140350877,3.259979248046875,1.283958077430725
summarizer,2.0,74.5,3.259979248046875,1.283958077430725
summarizer,2.5,69.29824561403508,3.259979248046875,1.283958077430725
supervisor,1.0,82.71052631578948,3.9577109813690186,1.2008527517318726
supervisor,1.5,79.49122807017544,3.9577109813690186,1.2008527517318726
supervisor,2.0,73.58771929824562,3.9577109813690186,1.2008527517318726
supervisor,2.5,59.30701754385965,3.9577109813690186,1.2008527517318726
surfer,1.0,33.95175438596491,4.100420951843262,1.6021450757980347
surfer,1.5,38.39473684210526,4.100420951843262,1.6021450757980347
surfer,2.0,49.99122807017544,4.100420951843262,1.6021450757980347
surfer,2.5,56.85526315789474,4.100420951843262,1.6021450757980347
survivor,1.0,43.60087719298246,3.224329710006714,1.3595616817474365
survivor,1.5,47.28508771929825,3.224329710006714,1.3595616817474365
survivor,2.0,55.38157894736842,3.224329710006714,1.3595616817474365
survivor,2.5,66.72368421052632,3.224329710006714,1.3595616817474365
swarm,1.0,65.96052631578948,4.242008686065674,1.952980399131775
swarm,1.5,74.42105263157895,4.242008686065674,1.952980399131775
swarm,2.0,84.03947368421052,4.242008686065674,1.952980399131775
swarm,2.5,88.57894736842105,4.242008686065674,1.952980399131775
symbiont,1.0,51.42982456140351,4.170369625091553,2.053969621658325
symbiont,1.5,62.24561403508772,4.170369625091553,2.053969621658325
symbiont,2.0,78.99122807017544,4.170369625091553,2.053969621658325
symbiont,2.5,91.6842105263158,4.170369625091553,2.053969621658325
synthesizer,1.0,71.66228070175438,3.4486284255981445,1.3012559413909912
synthesizer,1.5,75.68859649122807,3.4486284255981445,1.3012559413909912
synthesizer,2.0,80.83771929824562,3.4486284255981445,1.3012559413909912
synthesizer,2.5,85.93859649122807,3.4486284255981445,1.3012559413909912
teacher,1.0,90.58333333333333,3.85371994972229,1.5227646827697754
teacher,1.5,89.82894736842105,3.85371994972229,1.5227646827697754
teacher,2.0,85.4298245614035,3.85371994972229,1.5227646827697754
teacher,2.5,78.35964912280701,3.85371994972229,1.5227646827697754
technologist,1.0,75.58771929824562,3.3567395210266113,1.235684871673584
technologist,1.5,77.67543859649123,3.3567395210266113,1.235684871673584
technologist,2.0,79.35964912280701,3.3567395210266113,1.235684871673584
technologist,2.5,80.53947368421052,3.3567395210266113,1.235684871673584
teenager,1.0,34.46052631578947,3.5002551078796387,1.3242743015289307
teenager,1.5,41.89912280701754,3.5002551078796387,1.3242743015289307
teenager,2.0,57.6140350877193,3.5002551078796387,1.3242743015289307
teenager,2.5,69.71491228070175,3.5002551078796387,1.3242743015289307
theorist,1.0,85.7280701754386,3.137796401977539,1.3869695663452148
theorist,1.5,86.33333333333333,3.137796401977539,1.3869695663452148
theorist,2.0,86.37719298245614,3.137796401977539,1.3869695663452148
theorist,2.5,85.6359649122807,3.137796401977539,1.3869695663452148
therapist,1.0,69.12719298245614,3.489194631576538,1.3878839015960693
therapist,1.5,69.9780701754386,3.489194631576538,1.3878839015960693
therapist,2.0,71.57894736842105,3.489194631576538,1.3878839015960693
therapist,2.5,72.15350877192982,3.489194631576538,1.3878839015960693
toddler,1.0,3.6184210526315788,5.114455223083496,2.4947052001953125
toddler,1.5,8.074561403508772,5.114455223083496,2.4947052001953125
toddler,2.0,13.105263157894736,5.114455223083496,2.4947052001953125
toddler,2.5,18.56140350877193,5.114455223083496,2.4947052001953125
traditionalist,1.0,51.43859649122807,3.524693012237549,1.1705204248428345
traditionalist,1.5,55.69298245614035,3.524693012237549,1.1705204248428345
traditionalist,2.0,61.85087719298246,3.524693012237549,1.1705204248428345
traditionalist,2.5,69.73684210526316,3.524693012237549,1.1705204248428345
trainer,1.0,86.91228070175438,3.47544527053833,1.2912473678588867
trainer,1.5,87.90350877192982,3.47544527053833,1.2912473678588867
trainer,2.0,87.3201754385965,3.47544527053833,1.2912473678588867
trainer,2.5,85.0219298245614,3.47544527053833,1.2912473678588867
translator,1.0,47.24122807017544,3.600816249847412,1.2681869268417358
translator,1.5,47.05263157894737,3.600816249847412,1.2681869268417358
translator,2.0,49.68421052631579,3.600816249847412,1.2681869268417358
translator,2.5,53.324561403508774,3.600816249847412,1.2681869268417358
tree,1.0,44.33771929824562,3.951277256011963,1.721408486366272
tree,1.5,53.03947368421053,3.951277256011963,1.721408486366272
tree,2.0,70.24561403508773,3.951277256011963,1.721408486366272
tree,2.5,85.48245614035088,3.951277256011963,1.721408486366272
trickster,1.0,33.10087719298246,4.466369152069092,1.7866634130477905
trickster,1.5,45.280701754385966,4.466369152069092,1.7866634130477905
trickster,2.0,68.9342105263158,4.466369152069092,1.7866634130477905
trickster,2.5,85.39473684210526,4.466369152069092,1.7866634130477905
tulpa,1.0,44.73684210526316,3.3672943115234375,1.475090503692627
tulpa,1.5,48.93859649122807,3.3672943115234375,1.475090503692627
tulpa,2.0,57.3859649122807,3.3672943115234375,1.475090503692627
tulpa,2.5,69.0701754385965,3.3672943115234375,1.475090503692627
tutor,1.0,91.91228070175438,3.4260590076446533,1.3493341207504272
tutor,1.5,90.24561403508773,3.4260590076446533,1.3493341207504272
tutor,2.0,89.75,3.4260590076446533,1.3493341207504272
tutor,2.5,84.79824561403508,3.4260590076446533,1.3493341207504272
validator,1.0,80.29824561403508,3.7075388431549072,1.1981849670410156
validator,1.5,78.51754385964912,3.7075388431549072,1.1981849670410156
validator,2.0,76.42543859649123,3.7075388431549072,1.1981849670410156
validator,2.5,71.79824561403508,3.7075388431549072,1.1981849670410156
vampire,1.0,16.096491228070175,3.5934553146362305,1.4913848638534546
vampire,1.5,18.846491228070175,3.5934553146362305,1.4913848638534546
vampire,2.0,20.649122807017545,3.5934553146362305,1.4913848638534546
vampire,2.5,23.74561403508772,3.5934553146362305,1.4913848638534546
vegan,1.0,34.526315789473685,4.028684616088867,1.6819816827774048
vegan,1.5,38.021929824561404,4.028684616088867,1.6819816827774048
vegan,2.0,39.24561403508772,4.028684616088867,1.6819816827774048
vegan,2.5,39.328947368421055,4.028684616088867,1.6819816827774048
veteran,1.0,55.01315789473684,3.759943962097168,1.3163480758666992
veteran,1.5,61.478070175438596,3.759943962097168,1.3163480758666992
veteran,2.0,69.53947368421052,3.759943962097168,1.3163480758666992
veteran,2.5,78.10526315789474,3.759943962097168,1.3163480758666992
veterinarian,1.0,39.6359649122807,3.633820056915283,1.439337134361267
veterinarian,1.5,39.90350877192982,3.633820056915283,1.439337134361267
veterinarian,2.0,41.59649122807018,3.633820056915283,1.439337134361267
veterinarian,2.5,45.083333333333336,3.633820056915283,1.439337134361267
vigilante,1.0,29.19736842105263,3.914149522781372,1.2897956371307373
vigilante,1.5,32.99122807017544,3.914149522781372,1.2897956371307373
vigilante,2.0,42.421052631578945,3.914149522781372,1.2897956371307373
vigilante,2.5,53.20175438596491,3.914149522781372,1.2897956371307373
virtuoso,1.0,52.60964912280702,3.6015031337738037,1.073757290840149
virtuoso,1.5,57.21052631578947,3.6015031337738037,1.073757290840149
virtuoso,2.0,61.833333333333336,3.6015031337738037,1.073757290840149
virtuoso,2.5,69.9298245614035,3.6015031337738037,1.073757290840149
virus,1.0,8.868421052631579,4.080137729644775,1.9585710763931274
virus,1.5,11.978070175438596,4.080137729644775,1.9585710763931274
virus,2.0,20.789473684210527,4.080137729644775,1.9585710763931274
virus,2.5,43.776315789473685,4.080137729644775,1.9585710763931274
visionary,1.0,74.80701754385964,3.916212797164917,1.2149848937988281
visionary,1.5,77.01315789473684,3.916212797164917,1.2149848937988281
visionary,2.0,80.49561403508773,3.916212797164917,1.2149848937988281
visionary,2.5,81.69298245614036,3.916212797164917,1.2149848937988281
void,1.0,32.69298245614035,4.038331508636475,1.910513162612915
void,1.5,36.78947368421053,4.038331508636475,1.910513162612915
void,2.0,49.36842105263158,4.038331508636475,1.910513162612915
void,2.5,74.24122807017544,4.038331508636475,1.910513162612915
wanderer,1.0,44.026315789473685,3.2949776649475098,1.4619996547698975
wanderer,1.5,49.030701754385966,3.2949776649475098,1.4619996547698975
wanderer,2.0,55.10087719298246,3.2949776649475098,1.4619996547698975
wanderer,2.5,65.76315789473684,3.2949776649475098,1.4619996547698975
warrior,1.0,36.21491228070175,3.79044508934021,1.4513846635818481
warrior,1.5,40.333333333333336,3.79044508934021,1.4513846635818481
warrior,2.0,47.45614035087719,3.79044508934021,1.4513846635818481
warrior,2.5,61.30701754385965,3.79044508934021,1.4513846635818481
whale,1.0,34.416666666666664,4.385716438293457,2.166468381881714
whale,1.5,40.70614035087719,4.385716438293457,2.166468381881714
whale,2.0,58.60964912280702,4.385716438293457,2.166468381881714
whale,2.5,80.50438596491227,4.385716438293457,2.166468381881714
widow,1.0,37.10964912280702,3.810518741607666,1.4767634868621826
widow,1.5,43.078947368421055,3.810518741607666,1.4767634868621826
widow,2.0,55.23684210526316,3.810518741607666,1.4767634868621826
widow,2.5,65.24561403508773,3.810518741607666,1.4767634868621826
wind,1.0,43.21834061135371,4.391869068145752,1.8978708982467651
wind,1.5,53.71615720524017,4.391869068145752,1.8978708982467651
wind,2.0,69.42794759825327,4.391869068145752,1.8978708982467651
wind,2.5,87.34497816593887,4.391869068145752,1.8978708982467651
witch,1.0,28.859649122807017,3.64141845703125,1.3661655187606812
witch,1.5,32.574561403508774,3.64141845703125,1.3661655187606812
witch,2.0,43.08771929824562,3.64141845703125,1.3661655187606812
witch,2.5,61.65350877192982,3.64141845703125,1.3661655187606812
witness,1.0,51.166666666666664,3.7447047233581543,1.272701382637024
witness,1.5,57.324561403508774,3.7447047233581543,1.272701382637024
witness,2.0,67.11842105263158,3.7447047233581543,1.272701382637024
witness,2.5,78.00438596491227,3.7447047233581543,1.272701382637024
workaholic,1.0,52.23684210526316,3.551105499267578,1.5227115154266357
workaholic,1.5,57.89912280701754,3.551105499267578,1.5227115154266357
workaholic,2.0,66.82456140350877,3.551105499267578,1.5227115154266357
workaholic,2.5,74.61842105263158,3.551105499267578,1.5227115154266357
wraith,1.0,25.605263157894736,4.012916564941406,1.730243444442749
wraith,1.5,30.864035087719298,4.012916564941406,1.730243444442749
wraith,2.0,39.30263157894737,4.012916564941406,1.730243444442749
wraith,2.5,61.03508771929825,4.012916564941406,1.730243444442749
writer,1.0,62.80263157894737,3.1934006214141846,1.163220763206482
writer,1.5,67.18859649122807,3.1934006214141846,1.163220763206482
writer,2.0,72.99122807017544,3.1934006214141846,1.163220763206482
writer,2.5,80.99122807017544,3.1934006214141846,1.163220763206482
zealot,1.0,40.01754385964912,3.8729207515716553,1.3646433353424072
zealot,1.5,45.583333333333336,3.8729207515716553,1.3646433353424072
zealot,2.0,56.925438596491226,3.8729207515716553,1.3646433353424072
zealot,2.5,68.8157894736842,3.8729207515716553,1.3646433353424072
zeitgeist,1.0,75.60526315789474,3.9006731510162354,1.0981135368347168
zeitgeist,1.5,78.0701754385965,3.9006731510162354,1.0981135368347168
zeitgeist,2.0,84.26754385964912,3.9006731510162354,1.0981135368347168
zeitgeist,2.5,85.00877192982456,3.9006731510162354,1.0981135368347168
