role,alpha,subdim,steered_mean,aa_mean,advantage
journalist,1.0,social_dynamic,59.333333333333336,55.04385964912281,4.289473684210527
journalist,1.0,motivation,66.2719298245614,60.37280701754386,5.899122807017534
journalist,1.0,worldview_alignment,62.76315789473684,56.78947368421053,5.973684210526315
journalist,1.5,emotional_register,66.77631578947368,52.03947368421053,14.736842105263158
journalist,1.5,vocab_choice,67.78508771929825,63.48684210526316,4.298245614035089
journalist,1.5,social_dynamic,63.925438596491226,54.05701754385965,9.868421052631575
journalist,1.5,motivation,72.67543859649123,61.16228070175438,11.51315789473685
journalist,1.5,worldview_alignment,68.36842105263158,57.93859649122807,10.429824561403507
journalist,2.0,emotional_register,65.54824561403508,31.68859649122807,33.859649122807014
journalist,2.0,vocab_choice,62.96052631578947,41.228070175438596,21.732456140350877
journalist,2.0,social_dynamic,62.01754385964912,34.18859649122807,27.828947368421055
journalist,2.0,motivation,71.71052631578948,48.1578947368421,23.552631578947377
journalist,2.0,worldview_alignment,67.29385964912281,43.24561403508772,24.04824561403509
journalist,2.5,emotional_register,63.48684210526316,15.767543859649123,47.719298245614034
journalist,2.5,vocab_choice,56.8421052631579,21.42543859649123,35.41666666666667
journalist,2.5,social_dynamic,59.32017543859649,17.916666666666668,41.40350877192982
journalist,2.5,motivation,69.4298245614035,27.982456140350877,41.44736842105263
journalist,2.5,worldview_alignment,64.45175438596492,23.333333333333332,41.11842105263159
judge,1.0,emotional_register,45.39473684210526,44.64912280701754,0.7456140350877192
judge,1.0,vocab_choice,53.61842105263158,56.31578947368421,-2.69736842105263
judge,1.0,social_dynamic,42.23684210526316,43.36842105263158,-1.1315789473684248
judge,1.0,motivation,49.60526315789474,48.32017543859649,1.2850877192982466
judge,1.0,worldview_alignment,44.10526315789474,42.521929824561404,1.5833333333333357
judge,1.5,emotional_register,46.99561403508772,45.0,1.9956140350877192
judge,1.5,vocab_choice,50.94298245614035,54.3859649122807,-3.4429824561403493
judge,1.5,social_dynamic,42.58771929824562,44.276315789473685,-1.6885964912280684
judge,1.5,motivation,51.271929824561404,51.33771929824562,-0.0657894736842124
judge,1.5,worldview_alignment,44.978070175438596,45.05701754385965,-0.07894736842105488
judge,2.0,emotional_register,48.31140350877193,29.780701754385966,18.530701754385966
judge,2.0,vocab_choice,47.54385964912281,36.40350877192982,11.140350877192986
judge,2.0,social_dynamic,42.23684210526316,30.06578947368421,12.171052631578949
judge,2.0,motivation,53.04824561403509,40.30701754385965,12.741228070175438
judge,2.0,worldview_alignment,46.8859649122807,33.99122807017544,12.89473684210526
judge,2.5,emotional_register,45.89912280701754,12.214912280701755,33.68421052631579
judge,2.5,vocab_choice,43.07017543859649,14.18859649122807,28.881578947368425
judge,2.5,social_dynamic,39.671052631578945,11.820175438596491,27.850877192982452
judge,2.5,motivation,51.75438596491228,18.61842105263158,33.1359649122807
judge,2.5,worldview_alignment,45.30701754385965,13.5,31.80701754385965
lawyer,1.0,emotional_register,39.54148471615721,33.8646288209607,5.6768558951965105
lawyer,1.0,vocab_choice,49.10480349344978,51.55021834061135,-2.4454148471615724
lawyer,1.0,social_dynamic,36.069868995633186,33.624454148471614,2.4454148471615724
lawyer,1.0,motivation,47.70742358078603,44.301310043668124,3.4061135371179034
lawyer,1.0,worldview_alignment,41.7467248908297,37.86026200873363,3.886462882096069
lawyer,1.5,emotional_register,45.0,33.51528384279476,11.484716157205241
lawyer,1.5,vocab_choice,48.930131004366814,49.65065502183406,-0.7205240174672483
lawyer,1.5,social_dynamic,38.68995633187773,34.672489082969435,4.0174672489082965
lawyer,1.5,motivation,51.048034934497814,44.93449781659389,6.113537117903924
lawyer,1.5,worldview_alignment,44.27947598253275,38.51528384279476,5.764192139737993
lawyer,2.0,emotional_register,47.96943231441048,18.100436681222707,29.868995633187776
lawyer,2.0,vocab_choice,47.751091703056765,30.72052401746725,17.030567685589517
lawyer,2.0,social_dynamic,40.76419213973799,20.91703056768559,19.847161572052403
lawyer,2.0,motivation,55.17467248908297,35.37117903930131,19.803493449781662
lawyer,2.0,worldview_alignment,47.532751091703055,29.868995633187772,17.663755458515283
lawyer,2.5,emotional_register,51.65938864628821,8.056768558951966,43.60262008733624
lawyer,2.5,vocab_choice,47.314410480349345,12.59825327510917,34.71615720524017
lawyer,2.5,social_dynamic,42.79475982532751,8.406113537117903,34.38864628820961
lawyer,2.5,motivation,58.10043668122271,16.353711790393014,41.7467248908297
lawyer,2.5,worldview_alignment,50.4061135371179,11.593886462882097,38.81222707423581
leviathan,1.0,emotional_register,19.25438596491228,19.29824561403509,-0.043859649122808264
leviathan,1.0,vocab_choice,31.99561403508772,31.68859649122807,0.30701754385965074
leviathan,1.0,social_dynamic,22.785087719298247,23.355263157894736,-0.5701754385964897
leviathan,1.0,motivation,26.05263157894737,26.31578947368421,-0.2631578947368389
leviathan,1.0,worldview_alignment,18.68421052631579,18.61842105263158,0.0657894736842124
leviathan,1.5,emotional_register,23.00438596491228,21.92982456140351,1.0745614035087705
leviathan,1.5,vocab_choice,36.16228070175438,33.04824561403509,3.1140350877192944
leviathan,1.5,social_dynamic,26.92982456140351,26.140350877192983,0.7894736842105274
leviathan,1.5,motivation,29.166666666666668,30.0,-0.8333333333333321
leviathan,1.5,worldview_alignment,22.19298245614035,21.31578947368421,0.8771929824561404
leviathan,2.0,emotional_register,32.171052631578945,19.342105263157894,12.828947368421051
leviathan,2.0,vocab_choice,42.93859649122807,29.473684210526315,13.464912280701753
leviathan,2.0,social_dynamic,32.828947368421055,22.56578947368421,10.263157894736846
leviathan,2.0,motivation,38.83771929824562,29.013157894736842,9.824561403508774
leviathan,2.0,worldview_alignment,30.789473684210527,21.140350877192983,9.649122807017545
leviathan,2.5,emotional_register,49.12280701754386,6.491228070175438,42.631578947368425
leviathan,2.5,vocab_choice,56.64473684210526,9.956140350877194,46.68859649122807
leviathan,2.5,social_dynamic,48.17982456140351,8.00438596491228,40.175438596491226
leviathan,2.5,motivation,54.3640350877193,12.521929824561404,41.8421052631579
leviathan,2.5,worldview_alignment,48.03947368421053,7.324561403508772,40.71491228070175
librarian,1.0,emotional_register,55.39473684210526,53.66228070175438,1.7324561403508767
librarian,1.0,vocab_choice,60.30701754385965,62.5,-2.1929824561403493
librarian,1.0,social_dynamic,54.84649122807018,54.10087719298246,0.7456140350877192
librarian,1.0,motivation,63.925438596491226,61.8421052631579,2.0833333333333286
librarian,1.0,worldview_alignment,59.03508771929825,57.25877192982456,1.776315789473685
librarian,1.5,emotional_register,58.85964912280702,54.95614035087719,3.903508771929829
librarian,1.5,vocab_choice,61.95175438596491,63.0921052631579,-1.1403508771929864
librarian,1.5,social_dynamic,57.69736842105263,57.03947368421053,0.6578947368421026
librarian,1.5,motivation,66.77631578947368,65.74561403508773,1.0307017543859587
librarian,1.5,worldview_alignment,61.71052631578947,60.84649122807018,0.8640350877192944
librarian,2.0,emotional_register,58.70614035087719,33.530701754385966,25.175438596491226
librarian,2.0,vocab_choice,58.64035087719298,41.20614035087719,17.434210526315788
librarian,2.0,social_dynamic,57.43421052631579,36.60087719298246,20.83333333333333
librarian,2.0,motivation,67.12719298245614,51.82017543859649,15.307017543859644
librarian,2.0,worldview_alignment,61.38157894736842,46.49122807017544,14.89035087719298
librarian,2.5,emotional_register,50.43859649122807,13.048245614035087,37.39035087719298
librarian,2.5,vocab_choice,48.99122807017544,15.592105263157896,33.39912280701754
librarian,2.5,social_dynamic,48.28947368421053,14.649122807017545,33.640350877192986
librarian,2.5,motivation,60.04385964912281,23.57456140350877,36.46929824561404
librarian,2.5,worldview_alignment,54.14473684210526,18.17982456140351,35.96491228070175
linguist,1.0,emotional_register,52.083333333333336,49.25438596491228,2.828947368421055
linguist,1.0,vocab_choice,56.16228070175438,56.469298245614034,-0.30701754385965074
linguist,1.0,social_dynamic,51.00877192982456,50.28508771929825,0.723684210526315
linguist,1.0,motivation,51.19736842105263,50.08771929824562,1.1096491228070136
linguist,1.0,worldview_alignment,46.18421052631579,45.76754385964912,0.4166666666666643
linguist,1.5,emotional_register,54.51754385964912,50.10964912280702,4.407894736842103
linguist,1.5,vocab_choice,54.49561403508772,55.26315789473684,-0.7675438596491233
linguist,1.5,social_dynamic,53.026315789473685,51.40350877192982,1.6228070175438631
linguist,1.5,motivation,51.776315789473685,51.20614035087719,0.5701754385964932
linguist,1.5,worldview_alignment,46.79824561403509,46.33771929824562,0.46052631578947256
linguist,2.0,emotional_register,56.14035087719298,30.94298245614035,25.19736842105263
linguist,2.0,vocab_choice,53.1359649122807,35.28508771929825,17.850877192982452
linguist,2.0,social_dynamic,53.00438596491228,34.10087719298246,18.903508771929822
linguist,2.0,motivation,53.61842105263158,43.31140350877193,10.30701754385965
linguist,2.0,worldview_alignment,48.26754385964912,37.41228070175438,10.85526315789474
linguist,2.5,emotional_register,56.51315789473684,11.842105263157896,44.671052631578945
linguist,2.5,vocab_choice,51.40350877192982,13.81578947368421,37.58771929824561
linguist,2.5,social_dynamic,52.39035087719298,14.56140350877193,37.82894736842105
linguist,2.5,motivation,56.18421052631579,21.20614035087719,34.978070175438596
linguist,2.5,worldview_alignment,50.04385964912281,16.140350877192983,33.90350877192982
loner,1.0,emotional_register,22.982456140350877,21.25,1.7324561403508767
loner,1.0,vocab_choice,34.84649122807018,33.00438596491228,1.8421052631578974
loner,1.0,social_dynamic,21.49122807017544,18.99122807017544,2.5
loner,1.0,motivation,28.92543859649123,27.56578947368421,1.3596491228070207
loner,1.0,worldview_alignment,23.04824561403509,21.11842105263158,1.9298245614035103
loner,1.5,emotional_register,27.45614035087719,23.99122807017544,3.4649122807017534
loner,1.5,vocab_choice,40.15350877192982,37.78508771929825,2.368421052631575
loner,1.5,social_dynamic,24.75877192982456,22.149122807017545,2.609649122807017
loner,1.5,motivation,34.3640350877193,30.153508771929825,4.210526315789476
loner,1.5,worldview_alignment,28.135964912280702,24.29824561403509,3.837719298245613
loner,2.0,emotional_register,33.75,19.100877192982455,14.649122807017545
loner,2.0,vocab_choice,44.473684210526315,30.394736842105264,14.078947368421051
loner,2.0,social_dynamic,30.74561403508772,19.780701754385966,10.964912280701753
loner,2.0,motivation,43.64035087719298,29.144736842105264,14.495614035087716
loner,2.0,worldview_alignment,37.04824561403509,23.289473684210527,13.758771929824562
loner,2.5,emotional_register,42.58771929824562,12.12719298245614,30.460526315789476
loner,2.5,vocab_choice,50.0,16.49122807017544,33.50877192982456
loner,2.5,social_dynamic,38.28947368421053,11.578947368421053,26.710526315789473
loner,2.5,motivation,52.324561403508774,22.609649122807017,29.714912280701757
loner,2.5,worldview_alignment,46.175438596491226,16.38157894736842,29.793859649122805
luddite,1.0,emotional_register,20.54824561403509,19.035087719298247,1.5131578947368425
luddite,1.0,vocab_choice,25.13157894736842,24.62719298245614,0.5043859649122808
luddite,1.0,social_dynamic,23.530701754385966,23.092105263157894,0.438596491228072
luddite,1.0,motivation,17.280701754385966,15.0,2.280701754385966
luddite,1.0,worldview_alignment,11.666666666666666,9.592105263157896,2.0745614035087705
luddite,1.5,emotional_register,27.017543859649123,21.359649122807017,5.657894736842106
luddite,1.5,vocab_choice,30.13157894736842,26.79824561403509,3.333333333333332
luddite,1.5,social_dynamic,29.210526315789473,25.67982456140351,3.5307017543859622
luddite,1.5,motivation,24.100877192982455,18.04824561403509,6.052631578947366
luddite,1.5,worldview_alignment,17.25877192982456,12.390350877192983,4.868421052631579
luddite,2.0,emotional_register,37.01754385964912,16.07456140350877,20.942982456140353
luddite,2.0,vocab_choice,37.76315789473684,23.157894736842106,14.605263157894736
luddite,2.0,social_dynamic,38.44298245614035,21.864035087719298,16.57894736842105
luddite,2.0,motivation,33.59649122807018,16.18421052631579,17.412280701754387
luddite,2.0,worldview_alignment,26.75438596491228,10.263157894736842,16.49122807017544
luddite,2.5,emotional_register,46.60087719298246,9.912280701754385,36.688596491228076
luddite,2.5,vocab_choice,45.48245614035088,12.807017543859649,32.675438596491226
luddite,2.5,social_dynamic,47.280701754385966,12.543859649122806,34.73684210526316
luddite,2.5,motivation,46.62280701754386,12.675438596491228,33.94736842105264
luddite,2.5,worldview_alignment,39.078947368421055,6.62280701754386,32.45614035087719
marketer,1.0,emotional_register,63.35526315789474,62.43421052631579,0.9210526315789522
marketer,1.0,vocab_choice,65.46052631578948,67.78508771929825,-2.324561403508767
marketer,1.0,social_dynamic,61.1140350877193,59.91228070175438,1.201754385964918
marketer,1.0,motivation,66.3640350877193,67.45614035087719,-1.0921052631578902
marketer,1.0,worldview_alignment,62.98684210526316,63.90350877192982,-0.9166666666666643
marketer,1.5,emotional_register,62.85087719298246,64.05701754385964,-1.2061403508771846
marketer,1.5,vocab_choice,63.94736842105263,65.98684210526316,-2.0394736842105345
marketer,1.5,social_dynamic,59.93421052631579,61.8640350877193,-1.9298245614035139
marketer,1.5,motivation,66.39473684210526,69.51754385964912,-3.122807017543863
marketer,1.5,worldview_alignment,62.828947368421055,65.86842105263158,-3.0394736842105203
marketer,2.0,emotional_register,64.25438596491227,43.20175438596491,21.052631578947363
marketer,2.0,vocab_choice,62.36842105263158,44.583333333333336,17.785087719298247
marketer,2.0,social_dynamic,60.54824561403509,41.469298245614034,19.078947368421055
marketer,2.0,motivation,67.82894736842105,55.70175438596491,12.127192982456144
marketer,2.0,worldview_alignment,64.53947368421052,50.81140350877193,13.728070175438589
marketer,2.5,emotional_register,57.45614035087719,16.228070175438596,41.228070175438596
marketer,2.5,vocab_choice,53.574561403508774,14.978070175438596,38.59649122807018
marketer,2.5,social_dynamic,52.76315789473684,15.964912280701755,36.79824561403509
marketer,2.5,motivation,62.56578947368421,25.833333333333332,36.73245614035088
marketer,2.5,worldview_alignment,58.31140350877193,21.513157894736842,36.79824561403509
martyr,1.0,emotional_register,23.355263157894736,24.210526315789473,-0.8552631578947363
martyr,1.0,vocab_choice,42.80701754385965,46.666666666666664,-3.8596491228070136
martyr,1.0,social_dynamic,30.06578947368421,32.76315789473684,-2.6973684210526336
martyr,1.0,motivation,23.771929824561404,25.614035087719298,-1.8421052631578938
martyr,1.0,worldview_alignment,20.592105263157894,22.79824561403509,-2.2061403508771953
martyr,1.5,emotional_register,28.31140350877193,28.464912280701753,-0.15350877192982182
martyr,1.5,vocab_choice,42.03947368421053,46.973684210526315,-4.934210526315788
martyr,1.5,social_dynamic,33.44298245614035,35.6359649122807,-2.1929824561403493
martyr,1.5,motivation,31.030701754385966,31.44736842105263,-0.4166666666666643
martyr,1.5,worldview_alignment,26.276315789473685,27.521929824561404,-1.2456140350877192
martyr,2.0,emotional_register,35.10964912280702,25.87719298245614,9.23245614035088
martyr,2.0,vocab_choice,42.478070175438596,37.521929824561404,4.956140350877192
martyr,2.0,social_dynamic,37.78508771929825,30.153508771929825,7.631578947368421
martyr,2.0,motivation,37.98245614035088,33.75,4.232456140350877
martyr,2.0,worldview_alignment,33.75,28.04824561403509,5.701754385964911
martyr,2.5,emotional_register,45.6578947368421,12.763157894736842,32.89473684210526
martyr,2.5,vocab_choice,46.53508771929825,17.63157894736842,28.903508771929825
martyr,2.5,social_dynamic,43.85964912280702,15.241228070175438,28.618421052631582
martyr,2.5,motivation,49.166666666666664,22.43421052631579,26.732456140350873
martyr,2.5,worldview_alignment,43.728070175438596,17.478070175438596,26.25
mathematician,1.0,emotional_register,54.3421052631579,51.8859649122807,2.456140350877199
mathematician,1.0,vocab_choice,59.01315789473684,58.07017543859649,0.9429824561403493
mathematician,1.0,social_dynamic,53.64035087719298,52.43421052631579,1.2061403508771917
mathematician,1.0,motivation,56.87719298245614,54.64912280701754,2.228070175438596
mathematician,1.0,worldview_alignment,52.35526315789474,49.94736842105263,2.4078947368421098
mathematician,1.5,emotional_register,58.35526315789474,52.96052631578947,5.394736842105267
mathematician,1.5,vocab_choice,61.92982456140351,59.21052631578947,2.719298245614034
mathematician,1.5,social_dynamic,57.89473684210526,53.83771929824562,4.057017543859644
mathematician,1.5,motivation,61.328947368421055,57.324561403508774,4.004385964912281
mathematician,1.5,worldview_alignment,56.6578947368421,51.89912280701754,4.758771929824562
mathematician,2.0,emotional_register,61.68859649122807,31.42543859649123,30.26315789473684
mathematician,2.0,vocab_choice,63.50877192982456,36.92982456140351,26.578947368421055
mathematician,2.0,social_dynamic,60.54824561403509,36.8640350877193,23.684210526315788
mathematician,2.0,motivation,66.14035087719299,46.469298245614034,19.671052631578952
mathematician,2.0,worldview_alignment,61.35964912280702,39.71491228070175,21.644736842105267
mathematician,2.5,emotional_register,60.89912280701754,15.153508771929825,45.74561403508771
mathematician,2.5,vocab_choice,60.48245614035088,20.789473684210527,39.69298245614035
mathematician,2.5,social_dynamic,58.728070175438596,20.54824561403509,38.17982456140351
mathematician,2.5,motivation,68.57456140350877,28.20175438596491,40.372807017543856
mathematician,2.5,worldview_alignment,63.24561403508772,22.32456140350877,40.921052631578945
maverick,1.0,emotional_register,29.32017543859649,21.162280701754387,8.157894736842103
maverick,1.0,vocab_choice,39.276315789473685,34.583333333333336,4.692982456140349
maverick,1.0,social_dynamic,31.79824561403509,25.964912280701753,5.833333333333336
maverick,1.0,motivation,42.324561403508774,33.88157894736842,8.442982456140356
maverick,1.0,worldview_alignment,33.64035087719298,25.614035087719298,8.026315789473681
maverick,1.5,emotional_register,41.18421052631579,22.5,18.684210526315788
maverick,1.5,vocab_choice,48.79385964912281,35.85526315789474,12.938596491228068
maverick,1.5,social_dynamic,41.55701754385965,26.885964912280702,14.671052631578949
maverick,1.5,motivation,55.08771929824562,36.95175438596491,18.135964912280706
maverick,1.5,worldview_alignment,46.92982456140351,28.399122807017545,18.530701754385962
maverick,2.0,emotional_register,56.40350877192982,14.824561403508772,41.57894736842105
maverick,2.0,vocab_choice,58.223684210526315,26.359649122807017,31.864035087719298
maverick,2.0,social_dynamic,55.6359649122807,20.592105263157894,35.04385964912281
maverick,2.0,motivation,66.3157894736842,32.324561403508774,33.99122807017543
maverick,2.0,worldview_alignment,59.84649122807018,24.45175438596491,35.39473684210527
maverick,2.5,emotional_register,66.71052631578948,8.223684210526315,58.486842105263165
maverick,2.5,vocab_choice,65.10964912280701,13.552631578947368,51.557017543859644
maverick,2.5,social_dynamic,64.56140350877193,11.18421052631579,53.377192982456144
maverick,2.5,motivation,71.77631578947368,21.31578947368421,50.46052631578948
maverick,2.5,worldview_alignment,67.25438596491227,14.342105263157896,52.912280701754376
mechanic,1.0,emotional_register,42.478070175438596,36.49122807017544,5.9868421052631575
mechanic,1.0,vocab_choice,41.44736842105263,38.026315789473685,3.421052631578945
mechanic,1.0,social_dynamic,38.223684210526315,33.20175438596491,5.021929824561404
mechanic,1.0,motivation,44.824561403508774,40.89912280701754,3.925438596491233
mechanic,1.0,worldview_alignment,39.21052631578947,35.06578947368421,4.14473684210526
mechanic,1.5,emotional_register,51.973684210526315,38.37719298245614,13.596491228070178
mechanic,1.5,vocab_choice,48.68421052631579,40.85526315789474,7.828947368421048
mechanic,1.5,social_dynamic,47.06140350877193,35.5921052631579,11.469298245614034
mechanic,1.5,motivation,55.723684210526315,45.54824561403509,10.175438596491226
mechanic,1.5,worldview_alignment,49.64912280701754,39.32017543859649,10.328947368421048
mechanic,2.0,emotional_register,62.12719298245614,22.390350877192983,39.73684210526315
mechanic,2.0,vocab_choice,57.80701754385965,26.38157894736842,31.42543859649123
mechanic,2.0,social_dynamic,58.30263157894737,22.478070175438596,35.824561403508774
mechanic,2.0,motivation,65.89912280701755,34.29824561403509,31.60087719298246
mechanic,2.0,worldview_alignment,60.73245614035088,28.771929824561404,31.960526315789473
mechanic,2.5,emotional_register,63.925438596491226,14.364035087719298,49.56140350877193
mechanic,2.5,vocab_choice,58.39912280701754,16.75438596491228,41.64473684210526
mechanic,2.5,social_dynamic,60.32017543859649,15.526315789473685,44.79385964912281
mechanic,2.5,motivation,66.63157894736842,28.42105263157895,38.21052631578948
mechanic,2.5,worldview_alignment,61.5921052631579,22.36842105263158,39.223684210526315
mediator,1.0,emotional_register,66.73245614035088,68.20175438596492,-1.4692982456140413
mediator,1.0,vocab_choice,73.22368421052632,74.9780701754386,-1.754385964912288
mediator,1.0,social_dynamic,67.4780701754386,69.16666666666667,-1.6885964912280684
mediator,1.0,motivation,73.37719298245614,76.25,-2.872807017543863
mediator,1.0,worldview_alignment,70.74561403508773,72.93859649122807,-2.192982456140342
mediator,1.5,emotional_register,69.4298245614035,69.95614035087719,-0.526315789473685
mediator,1.5,vocab_choice,73.1359649122807,73.31140350877193,-0.17543859649123306
mediator,1.5,social_dynamic,68.85964912280701,70.6140350877193,-1.754385964912288
mediator,1.5,motivation,75.47368421052632,78.25877192982456,-2.7850877192982466
mediator,1.5,worldview_alignment,72.32456140350877,74.87719298245614,-2.55263157894737
mediator,2.0,emotional_register,67.25877192982456,54.91228070175438,12.346491228070178
mediator,2.0,vocab_choice,67.08333333333333,54.18859649122807,12.89473684210526
mediator,2.0,social_dynamic,64.53947368421052,54.51754385964912,10.021929824561397
mediator,2.0,motivation,73.59649122807018,67.80701754385964,5.7894736842105345
mediator,2.0,worldview_alignment,69.79824561403508,63.1359649122807,6.6622807017543835
mediator,2.5,emotional_register,63.780701754385966,24.56140350877193,39.219298245614034
mediator,2.5,vocab_choice,60.30701754385965,21.31578947368421,38.99122807017544
mediator,2.5,social_dynamic,60.37280701754386,22.82894736842105,37.54385964912281
mediator,2.5,motivation,70.04385964912281,36.95175438596491,33.0921052631579
mediator,2.5,worldview_alignment,65.72368421052632,31.42543859649123,34.29824561403508
mentor,1.0,emotional_register,69.40789473684211,67.30263157894737,2.10526315789474
mentor,1.0,vocab_choice,75.81140350877193,74.95614035087719,0.8552631578947398
mentor,1.0,social_dynamic,70.6140350877193,68.88157894736842,1.7324561403508767
mentor,1.0,motivation,78.92543859649123,78.57456140350877,0.3508771929824661
mentor,1.0,worldview_alignment,74.96929824561404,74.48684210526316,0.4824561403508767
mentor,1.5,emotional_register,73.1359649122807,67.67543859649123,5.4605263157894655
mentor,1.5,vocab_choice,73.8157894736842,72.65350877192982,1.1622807017543835
mentor,1.5,social_dynamic,71.64473684210526,68.85964912280701,2.7850877192982466
mentor,1.5,motivation,80.4298245614035,78.96929824561404,1.4605263157894655
mentor,1.5,worldview_alignment,77.00438596491227,74.83771929824562,2.166666666666657
mentor,2.0,emotional_register,74.05701754385964,46.8859649122807,27.171052631578945
mentor,2.0,vocab_choice,69.29824561403508,49.078947368421055,20.219298245614027
mentor,2.0,social_dynamic,72.30263157894737,46.776315789473685,25.526315789473685
mentor,2.0,motivation,80.59210526315789,62.85087719298246,17.74122807017543
mentor,2.0,worldview_alignment,76.44298245614036,57.5,18.942982456140356
mentor,2.5,emotional_register,68.85964912280701,20.263157894736842,48.59649122807017
mentor,2.5,vocab_choice,61.469298245614034,20.04385964912281,41.425438596491226
mentor,2.5,social_dynamic,65.17543859649123,21.030701754385966,44.14473684210527
mentor,2.5,motivation,75.28508771929825,32.43421052631579,42.85087719298246
mentor,2.5,worldview_alignment,70.15789473684211,27.06140350877193,43.09649122807018
merchant,1.0,emotional_register,40.15350877192982,32.324561403508774,7.828947368421048
merchant,1.0,vocab_choice,43.79385964912281,41.25,2.5438596491228083
merchant,1.0,social_dynamic,36.11842105263158,29.583333333333332,6.53508771929825
merchant,1.0,motivation,43.0921052631579,34.29824561403509,8.793859649122808
merchant,1.0,worldview_alignment,38.07017543859649,29.07894736842105,8.991228070175442
merchant,1.5,emotional_register,45.6578947368421,35.24122807017544,10.416666666666664
merchant,1.5,vocab_choice,46.55701754385965,41.95175438596491,4.60526315789474
merchant,1.5,social_dynamic,40.5921052631579,32.21491228070175,8.377192982456144
merchant,1.5,motivation,47.63157894736842,38.223684210526315,9.407894736842103
merchant,1.5,worldview_alignment,42.56578947368421,33.00438596491228,9.561403508771932
merchant,2.0,emotional_register,55.19736842105263,21.907894736842106,33.28947368421052
merchant,2.0,vocab_choice,54.14473684210526,29.013157894736842,25.131578947368418
merchant,2.0,social_dynamic,49.583333333333336,21.337719298245613,28.245614035087723
merchant,2.0,motivation,58.35526315789474,28.903508771929825,29.451754385964914
merchant,2.0,worldview_alignment,53.25877192982456,23.728070175438596,29.530701754385966
merchant,2.5,emotional_register,62.87280701754386,10.74561403508772,52.127192982456144
merchant,2.5,vocab_choice,60.5921052631579,12.346491228070175,48.245614035087726
merchant,2.5,social_dynamic,60.30701754385965,9.824561403508772,50.48245614035088
merchant,2.5,motivation,68.09210526315789,14.890350877192983,53.201754385964904
merchant,2.5,worldview_alignment,63.6140350877193,10.855263157894736,52.75877192982456
minimalist,1.0,emotional_register,19.276315789473685,31.29385964912281,-12.017543859649123
minimalist,1.0,vocab_choice,23.24561403508772,37.74122807017544,-14.49561403508772
minimalist,1.0,social_dynamic,23.903508771929825,39.03508771929825,-15.131578947368421
minimalist,1.0,motivation,21.973684210526315,33.771929824561404,-11.798245614035089
minimalist,1.0,worldview_alignment,17.609649122807017,27.916666666666668,-10.30701754385965
minimalist,1.5,emotional_register,19.166666666666668,39.51754385964912,-20.350877192982455
minimalist,1.5,vocab_choice,22.916666666666668,46.33771929824562,-23.42105263157895
minimalist,1.5,social_dynamic,23.57456140350877,46.9078947368421,-23.333333333333332
minimalist,1.5,motivation,22.80701754385965,43.66228070175438,-20.855263157894733
minimalist,1.5,worldview_alignment,18.771929824561404,37.60964912280702,-18.837719298245617
minimalist,2.0,emotional_register,24.25438596491228,34.21052631578947,-9.956140350877192
minimalist,2.0,vocab_choice,27.43421052631579,39.10087719298246,-11.666666666666668
minimalist,2.0,social_dynamic,29.07894736842105,41.11842105263158,-12.039473684210531
minimalist,2.0,motivation,29.32017543859649,43.17982456140351,-13.859649122807017
minimalist,2.0,worldview_alignment,24.583333333333332,37.223684210526315,-12.640350877192983
minimalist,2.5,emotional_register,25.57017543859649,9.890350877192983,15.679824561403507
minimalist,2.5,vocab_choice,26.907894736842106,10.307017543859649,16.60087719298246
minimalist,2.5,social_dynamic,28.50877192982456,11.951754385964913,16.55701754385965
minimalist,2.5,motivation,30.087719298245613,16.29385964912281,13.793859649122805
minimalist,2.5,worldview_alignment,25.81140350877193,12.87280701754386,12.938596491228072
moderator,1.0,emotional_register,63.88157894736842,70.24122807017544,-6.359649122807021
moderator,1.0,vocab_choice,67.17105263157895,73.02631578947368,-5.85526315789474
moderator,1.0,social_dynamic,60.328947368421055,66.51315789473684,-6.1842105263157805
moderator,1.0,motivation,70.32894736842105,75.41666666666667,-5.0877192982456165
moderator,1.0,worldview_alignment,66.8640350877193,72.24122807017544,-5.377192982456137
moderator,1.5,emotional_register,59.93421052631579,70.94298245614036,-11.008771929824569
moderator,1.5,vocab_choice,59.25438596491228,72.21491228070175,-12.960526315789473
moderator,1.5,social_dynamic,54.89035087719298,66.98684210526316,-12.096491228070185
moderator,1.5,motivation,67.54385964912281,75.78947368421052,-8.245614035087712
moderator,1.5,worldview_alignment,62.54385964912281,72.30263157894737,-9.758771929824562
moderator,2.0,emotional_register,51.030701754385966,57.39035087719298,-6.3596491228070136
moderator,2.0,vocab_choice,46.99561403508772,54.69298245614035,-7.69736842105263
moderator,2.0,social_dynamic,45.48245614035088,53.66228070175438,-8.179824561403507
moderator,2.0,motivation,60.70175438596491,66.51315789473684,-5.8114035087719245
moderator,2.0,worldview_alignment,55.39473684210526,61.833333333333336,-6.4385964912280755
moderator,2.5,emotional_register,41.776315789473685,29.12280701754386,12.653508771929825
moderator,2.5,vocab_choice,36.62280701754386,26.82017543859649,9.802631578947373
moderator,2.5,social_dynamic,37.675438596491226,28.44298245614035,9.232456140350877
moderator,2.5,motivation,52.39035087719298,41.18421052631579,11.206140350877192
moderator,2.5,worldview_alignment,46.16228070175438,36.09649122807018,10.065789473684205
musician,1.0,emotional_register,42.96052631578947,38.17982456140351,4.780701754385966
