role,alpha,method,score,start_score,gap_to_baseline,gap_closed
mediator,1.5,assistant_axis,85.4780701754386,84.71491228070175,3.521929824561397,0.17809621289662403
mediator,2.0,steered,83.40789473684211,82.31140350877193,5.59210526315789,0.16393442622950866
mediator,2.0,assistant_axis,67.15789473684211,84.71491228070175,21.84210526315789,-4.09723643807574
mediator,2.5,steered,81.67105263157895,82.31140350877193,7.328947368421055,-0.0957377049180334
mediator,2.5,assistant_axis,27.214912280701757,84.71491228070175,61.78508771929825,-13.418628454452403
mentor,1.0,steered,89.60087719298245,89.60087719298245,-0.6008771929824519,-0.0
mentor,1.0,assistant_axis,88.49122807017544,88.49122807017544,0.5087719298245617,0.0
mentor,1.5,steered,89.38157894736842,89.60087719298245,-0.3815789473684248,0.3649635036496243
mentor,1.5,assistant_axis,86.67105263157895,88.49122807017544,2.328947368421055,-3.577586206896554
mentor,2.0,steered,88.71929824561404,89.60087719298245,0.2807017543859587,1.4671532846715258
mentor,2.0,assistant_axis,61.35087719298246,88.49122807017544,27.64912280701754,-53.34482758620686
mentor,2.5,steered,85.1359649122807,89.60087719298245,3.8640350877193015,7.43065693430662
mentor,2.5,assistant_axis,22.23684210526316,88.49122807017544,66.76315789473684,-130.2241379310344
merchant,1.0,steered,50.72368421052632,50.72368421052632,38.27631578947368,0.0
merchant,1.0,assistant_axis,44.6140350877193,44.6140350877193,44.3859649122807,0.0
merchant,1.5,steered,56.63157894736842,50.72368421052632,32.36842105263158,0.1543485733929183
merchant,1.5,assistant_axis,46.68859649122807,44.6140350877193,42.31140350877193,0.0467391304347825
merchant,2.0,steered,66.5701754385965,50.72368421052632,22.429824561403507,0.4140025209121118
merchant,2.0,assistant_axis,33.66228070175438,44.6140350877193,55.33771929824562,-0.24673913043478277
merchant,2.5,steered,77.40789473684211,50.72368421052632,11.59210526315789,0.6971467858370575
merchant,2.5,assistant_axis,15.701754385964913,44.6140350877193,73.29824561403508,-0.6513833992094863
minimalist,1.0,steered,33.46052631578947,33.46052631578947,55.53947368421053,0.0
minimalist,1.0,assistant_axis,57.11842105263158,57.11842105263158,31.881578947368418,0.0
minimalist,1.5,steered,34.9078947368421,33.46052631578947,54.0921052631579,0.02606017531390663
minimalist,1.5,assistant_axis,64.44736842105263,57.11842105263158,24.55263157894737,0.229880313660751
minimalist,2.0,steered,40.01315789473684,33.46052631578947,48.98684210526316,0.11798152096659562
minimalist,2.0,assistant_axis,51.14473684210526,57.11842105263158,37.85526315789474,-0.1873710276516717
minimalist,2.5,steered,41.969298245614034,33.46052631578947,47.030701754385966,0.15320224275448155
minimalist,2.5,assistant_axis,12.916666666666666,57.11842105263158,76.08333333333333,-1.3864355482184623
moderator,1.0,steered,80.77631578947368,80.77631578947368,8.223684210526315,0.0
moderator,1.0,assistant_axis,84.12280701754386,84.12280701754386,4.877192982456137,0.0
moderator,1.5,steered,77.59649122807018,80.77631578947368,11.403508771929822,-0.38666666666666644
moderator,1.5,assistant_axis,82.83333333333333,84.12280701754386,6.166666666666671,-0.26438848920863495
moderator,2.0,steered,71.53070175438596,80.77631578947368,17.46929824561404,-1.1242666666666676
moderator,2.0,assistant_axis,59.84649122807018,84.12280701754386,29.153508771929822,-4.977517985611515
moderator,2.5,steered,60.02192982456141,80.77631578947368,28.97807017543859,-2.5237333333333325
moderator,2.5,assistant_axis,27.17982456140351,84.12280701754386,61.82017543859649,-11.675359712230225
musician,1.0,steered,39.01315789473684,39.01315789473684,49.98684210526316,0.0
musician,1.0,assistant_axis,38.219298245614034,38.219298245614034,50.780701754385966,0.0
musician,1.5,steered,43.42105263157895,39.01315789473684,45.57894736842105,0.08818110028954997
musician,1.5,assistant_axis,40.07456140350877,38.219298245614034,48.92543859649123,0.0365348073933321
musician,2.0,steered,51.833333333333336,39.01315789473684,37.166666666666664,0.2564710011406511
musician,2.0,assistant_axis,29.29824561403509,38.219298245614034,59.70175438596491,-0.17567801001900152
musician,2.5,steered,59.42982456140351,39.01315789473684,29.570175438596493,0.4084408177590594
musician,2.5,assistant_axis,13.88157894736842,38.219298245614034,75.11842105263158,-0.4792710312661945
mycorrhizal,1.0,steered,58.81578947368421,58.81578947368421,30.184210526315788,0.0
mycorrhizal,1.0,assistant_axis,55.66666666666666,55.66666666666666,33.33333333333334,0.0
mycorrhizal,1.5,steered,65.75877192982456,58.81578947368421,23.24122807017544,0.23002034292356868
mycorrhizal,1.5,assistant_axis,60.28508771929825,55.66666666666666,28.714912280701753,0.13855263157894765
mycorrhizal,2.0,steered,79.0701754385965,58.81578947368421,9.929824561403507,0.6710258645742517
mycorrhizal,2.0,assistant_axis,53.92982456140351,55.66666666666666,35.07017543859649,-0.052105263157894495
mycorrhizal,2.5,steered,89.44298245614036,58.81578947368421,-0.44298245614035636,1.0146759662888698
mycorrhizal,2.5,assistant_axis,20.026315789473685,55.66666666666666,68.97368421052632,-1.069210526315789
mystic,1.0,steered,39.328947368421055,39.328947368421055,49.671052631578945,0.0
mystic,1.0,assistant_axis,42.43421052631579,42.43421052631579,46.56578947368421,0.0
mystic,1.5,steered,43.64473684210526,39.328947368421055,45.35526315789474,0.08688741721854294
mystic,1.5,assistant_axis,47.29824561403509,42.43421052631579,41.70175438596491,0.10445511914853543
mystic,2.0,steered,55.84649122807018,39.328947368421055,33.15350877192982,0.3325386313465784
mystic,2.0,assistant_axis,49.60526315789474,42.43421052631579,39.39473684210526,0.15399830460582095
mystic,2.5,steered,74.91666666666667,39.328947368421055,14.083333333333329,0.7164679911699781
mystic,2.5,assistant_axis,13.289473684210526,42.43421052631579,75.71052631578948,-0.6258830178016388
narcissist,1.0,steered,31.359649122807017,31.359649122807017,57.640350877192986,0.0
narcissist,1.0,assistant_axis,29.93421052631579,29.93421052631579,59.065789473684205,0.0
narcissist,1.5,steered,36.11842105263158,31.359649122807017,52.88157894736842,0.08255973215644505
narcissist,1.5,assistant_axis,32.8640350877193,29.93421052631579,56.1359649122807,0.049602732605628606
narcissist,2.0,steered,46.26754385964912,31.359649122807017,42.73245614035088,0.2586364328108355
narcissist,2.0,assistant_axis,36.333333333333336,29.93421052631579,52.666666666666664,0.10833890250241333
narcissist,2.5,steered,59.969298245614034,31.359649122807017,29.030701754385966,0.49634758788616645
narcissist,2.5,assistant_axis,28.12719298245614,29.93421052631579,60.87280701754386,-0.030593302145986517
narrator,1.0,steered,84.15350877192982,84.15350877192982,4.846491228070178,0.0
narrator,1.0,assistant_axis,84.58771929824562,84.58771929824562,4.4122807017543835,0.0
narrator,1.5,steered,84.77631578947368,84.15350877192982,4.223684210526315,0.1285067873303174
narrator,1.5,assistant_axis,85.57456140350877,84.58771929824562,3.425438596491233,0.22365805168985928
narrator,2.0,steered,85.1798245614035,84.15350877192982,3.8201754385964932,0.21176470588235297
narrator,2.0,assistant_axis,71.37719298245614,84.58771929824562,17.622807017543863,-2.9940357852882733
narrator,2.5,steered,83.99561403508773,84.15350877192982,5.004385964912274,-0.03257918552035997
narrator,2.5,assistant_axis,13.56578947368421,84.58771929824562,75.4342105263158,-16.096421471172974
naturalist,1.0,steered,41.19298245614035,41.19298245614035,47.80701754385965,0.0
naturalist,1.0,assistant_axis,40.96052631578947,40.96052631578947,48.03947368421053,0.0
naturalist,1.5,steered,42.73245614035088,41.19298245614035,46.26754385964912,0.03220183486238534
naturalist,1.5,assistant_axis,40.61842105263158,40.96052631578947,48.38157894736842,-0.007121336620103987
naturalist,2.0,steered,46.14473684210526,41.19298245614035,42.85526315789474,0.10357798165137612
naturalist,2.0,assistant_axis,28.464912280701757,40.96052631578947,60.53508771929825,-0.2601113850086733
naturalist,2.5,steered,48.078947368421055,41.19298245614035,40.921052631578945,0.14403669724770649
naturalist,2.5,assistant_axis,12.039473684210526,40.96052631578947,76.96052631578948,-0.6020268419611065
navigator,1.0,steered,72.6842105263158,72.6842105263158,16.315789473684205,0.0
navigator,1.0,assistant_axis,69.47368421052632,69.47368421052632,19.526315789473685,0.0
navigator,1.5,steered,75.89912280701755,72.6842105263158,13.100877192982452,0.19704301075268818
navigator,1.5,assistant_axis,68.97368421052632,69.47368421052632,20.026315789473685,-0.025606469002695417
navigator,2.0,steered,78.87280701754386,72.6842105263158,10.127192982456137,0.37930107526881723
navigator,2.0,assistant_axis,48.95175438596491,69.47368421052632,40.04824561403509,-1.0509883198562444
navigator,2.5,steered,81.29385964912281,72.6842105263158,7.706140350877192,0.5276881720430107
navigator,2.5,assistant_axis,17.63157894736842,69.47368421052632,71.36842105263158,-2.654986522911051
negotiator,1.0,steered,81.98245614035088,81.98245614035088,7.017543859649123,0.0
negotiator,1.0,assistant_axis,82.64473684210526,82.64473684210526,6.35526315789474,0.0
negotiator,1.5,steered,81.09210526315789,81.98245614035088,7.90789473684211,-0.12687500000000057
negotiator,1.5,assistant_axis,82.51754385964912,82.64473684210526,6.482456140350877,-0.020013802622497717
negotiator,2.0,steered,80.96052631578948,81.98245614035088,8.03947368421052,-0.14562499999999906
negotiator,2.0,assistant_axis,60.48245614035088,82.64473684210526,28.517543859649123,-3.4872325741890937
negotiator,2.5,steered,79.01315789473684,81.98245614035088,9.986842105263165,-0.42312500000000086
negotiator,2.5,assistant_axis,21.039473684210527,82.64473684210526,67.96052631578948,-9.693581780538297
networker,1.0,steered,71.90789473684211,71.90789473684211,17.09210526315789,0.0
networker,1.0,assistant_axis,68.70175438596492,68.70175438596492,20.298245614035082,0.0
networker,1.5,steered,76.17105263157895,71.90789473684211,12.828947368421055,0.24942263279445695
networker,1.5,assistant_axis,71.89912280701755,68.70175438596492,17.100877192982452,0.1575194468452895
networker,2.0,steered,81.41666666666667,71.90789473684211,7.583333333333329,0.5563253784962794
networker,2.0,assistant_axis,56.54824561403509,68.70175438596492,32.45175438596491,-0.5987467588591188
networker,2.5,steered,79.9780701754386,71.90789473684211,9.021929824561397,0.4721580703104955
networker,2.5,assistant_axis,20.403508771929825,68.70175438596492,68.59649122807018,-2.379429559204841
newlywed,1.0,steered,42.06578947368421,42.06578947368421,46.93421052631579,0.0
newlywed,1.0,assistant_axis,41.18859649122807,41.18859649122807,47.81140350877193,0.0
newlywed,1.5,steered,47.57017543859649,42.06578947368421,41.42982456140351,0.1172787589944865
newlywed,1.5,assistant_axis,42.39035087719298,41.18859649122807,46.60964912280702,0.025135308687276366
newlywed,2.0,steered,53.28947368421053,42.06578947368421,35.71052631578947,0.23913652929632745
newlywed,2.0,assistant_axis,34.78947368421053,41.18859649122807,54.21052631578947,-0.13384093202458483
newlywed,2.5,steered,57.54824561403509,42.06578947368421,31.45175438596491,0.32987571255022896
newlywed,2.5,assistant_axis,18.59649122807017,41.18859649122807,70.40350877192984,-0.47252545638014865
nomad,1.0,steered,46.96052631578947,46.96052631578947,42.03947368421053,0.0
nomad,1.0,assistant_axis,45.72368421052632,45.72368421052632,43.27631578947368,0.0
nomad,1.5,steered,52.026315789473685,46.96052631578947,36.973684210526315,0.1205007824726135
nomad,1.5,assistant_axis,48.675438596491226,45.72368421052632,40.324561403508774,0.06820715516367672
nomad,2.0,steered,60.10087719298246,46.96052631578947,28.89912280701754,0.3125717266562338
nomad,2.0,assistant_axis,38.90350877192982,45.72368421052632,50.09649122807018,-0.1575960271612448
nomad,2.5,steered,69.47368421052632,46.96052631578947,19.526315789473685,0.5355242566510172
nomad,2.5,assistant_axis,19.07894736842105,45.72368421052632,69.92105263157895,-0.6156886591669203
novelist,1.0,steered,50.78947368421053,50.78947368421053,38.21052631578947,0.0
novelist,1.0,assistant_axis,52.2280701754386,52.2280701754386,36.7719298245614,0.0
novelist,1.5,steered,57.83771929824562,50.78947368421053,31.162280701754383,0.1844582185491277
novelist,1.5,assistant_axis,56.583333333333336,52.2280701754386,32.416666666666664,0.11843988549618312
novelist,2.0,steered,65.33771929824562,50.78947368421053,23.662280701754383,0.3807392102846649
novelist,2.0,assistant_axis,41.48245614035088,52.2280701754386,47.51754385964912,-0.2922232824427483
novelist,2.5,steered,73.0,50.78947368421053,16.0,0.581267217630854
novelist,2.5,assistant_axis,21.789473684210527,52.2280701754386,67.21052631578948,-0.8277671755725193
nutritionist,1.0,steered,42.18859649122807,42.18859649122807,46.81140350877193,0.0
nutritionist,1.0,assistant_axis,46.03508771929825,46.03508771929825,42.96491228070175,0.0
nutritionist,1.5,steered,42.48684210526316,42.18859649122807,46.51315789473684,0.006371217089852929
nutritionist,1.5,assistant_axis,48.57017543859649,46.03508771929825,40.42982456140351,0.05900367496937528
nutritionist,2.0,steered,41.87280701754386,42.18859649122807,47.12719298245614,-0.006745994565726487
nutritionist,2.0,assistant_axis,29.166666666666668,46.03508771929825,59.83333333333333,-0.3926092282564312
nutritionist,2.5,steered,39.06140350877193,42.18859649122807,49.93859649122807,-0.06680408507448694
nutritionist,2.5,assistant_axis,11.68859649122807,46.03508771929825,77.31140350877193,-0.7994079216006534
observer,1.0,steered,80.60964912280701,80.60964912280701,8.390350877192986,0.0
observer,1.0,assistant_axis,77.16666666666667,77.16666666666667,11.833333333333329,0.0
observer,1.5,steered,84.01754385964912,80.60964912280701,4.982456140350877,0.40616832200731867
observer,1.5,assistant_axis,75.68859649122807,77.16666666666667,13.311403508771932,-0.12490733876945946
observer,2.0,steered,88.47368421052632,80.60964912280701,0.526315789473685,0.9372713016204913
observer,2.0,assistant_axis,50.82456140350877,77.16666666666667,38.17543859649123,-2.2260934025203873
observer,2.5,steered,90.03508771929825,80.60964912280701,-1.0350877192982466,1.123366440146367
observer,2.5,assistant_axis,15.789473684210526,77.16666666666667,73.21052631578948,-5.186805040770944
optimist,1.0,steered,77.54585152838428,77.54585152838428,11.454148471615724,0.0
optimist,1.0,assistant_axis,78.89519650655022,78.89519650655022,10.10480349344978,0.0
optimist,1.5,steered,79.21834061135371,77.54585152838428,9.78165938864629,0.1460160121997714
optimist,1.5,assistant_axis,80.29694323144105,78.89519650655022,8.703056768558952,0.1387208297320655
optimist,2.0,steered,83.14410480349345,77.54585152838428,5.855895196506552,0.4887533358749524
optimist,2.0,assistant_axis,69.25764192139738,78.89519650655022,19.74235807860262,-0.9537597234226453
optimist,2.5,steered,82.87336244541484,77.54585152838428,6.126637554585159,0.4651162790697671
optimist,2.5,assistant_axis,22.49344978165939,78.89519650655022,66.5065502183406,-5.581676750216078
oracle,1.0,steered,45.828947368421055,45.828947368421055,43.171052631578945,0.0
oracle,1.0,assistant_axis,44.333333333333336,44.333333333333336,44.666666666666664,0.0
oracle,1.5,steered,49.33771929824562,45.828947368421055,39.66228070175438,0.08127603372955401
oracle,1.5,assistant_axis,47.73684210526316,44.333333333333336,41.26315789473684,0.07619795758051841
oracle,2.0,steered,59.85087719298246,45.828947368421055,29.14912280701754,0.3247993497917302
oracle,2.0,assistant_axis,47.22368421052632,44.333333333333336,41.77631578947368,0.0647093479968579
oracle,2.5,steered,76.04385964912281,45.828947368421055,12.956140350877192,0.6998882454536218
oracle,2.5,assistant_axis,13.93859649122807,44.333333333333336,75.06140350877193,-0.6804791830322076
organizer,1.0,steered,78.90789473684211,78.90789473684211,10.09210526315789,0.0
organizer,1.0,assistant_axis,75.87719298245614,75.87719298245614,13.122807017543863,0.0
organizer,1.5,steered,79.4298245614035,78.90789473684211,9.570175438596493,0.0517166449369833
organizer,1.5,assistant_axis,75.09649122807018,75.87719298245614,13.903508771929822,-0.05949197860962518
organizer,2.0,steered,80.24122807017544,78.90789473684211,8.758771929824562,0.13211647109952154
organizer,2.0,assistant_axis,48.01315789473684,75.87719298245614,40.98684210526316,-2.123328877005347
organizer,2.5,steered,74.78508771929825,78.90789473684211,14.214912280701753,-0.4085180356366802
organizer,2.5,assistant_axis,14.692982456140353,75.87719298245614,74.30701754385964,-4.662433155080212
orphan,1.0,steered,45.175438596491226,45.175438596491226,43.824561403508774,0.0
orphan,1.0,assistant_axis,45.219298245614034,45.219298245614034,43.780701754385966,0.0
orphan,1.5,steered,53.50877192982456,45.175438596491226,35.49122807017544,0.19015212169735793
orphan,1.5,assistant_axis,48.54385964912281,45.219298245614034,40.45614035087719,0.0759366860348628
orphan,2.0,steered,62.333333333333336,45.175438596491226,26.666666666666664,0.39151321056845484
orphan,2.0,assistant_axis,43.04385964912281,45.219298245614034,45.95614035087719,-0.04968944099378877
orphan,2.5,steered,72.49561403508773,45.175438596491226,16.504385964912274,0.6233987189751803
orphan,2.5,assistant_axis,24.87719298245614,45.219298245614034,64.12280701754386,-0.46463634542175913
pacifist,1.0,steered,69.29824561403508,69.29824561403508,19.701754385964918,0.0
pacifist,1.0,assistant_axis,74.9298245614035,74.9298245614035,14.070175438596493,0.0
pacifist,1.5,steered,70.84210526315789,69.29824561403508,18.15789473684211,0.07836153161175427
pacifist,1.5,assistant_axis,80.35087719298245,74.9298245614035,8.649122807017548,0.3852867830423938
pacifist,2.0,steered,71.0,69.29824561403508,18.0,0.08637577916295663
pacifist,2.0,assistant_axis,73.83771929824562,74.9298245614035,15.162280701754383,-0.07761845386533633
pacifist,2.5,steered,72.85526315789474,69.29824561403508,16.14473684210526,0.18054318788958187
pacifist,2.5,assistant_axis,29.43859649122807,74.9298245614035,59.56140350877193,-3.2331670822942637
paramedic,1.0,steered,48.89035087719298,48.89035087719298,40.10964912280702,0.0
paramedic,1.0,assistant_axis,49.64912280701754,49.64912280701754,39.35087719298246,0.0
paramedic,1.5,steered,55.30701754385965,48.89035087719298,33.69298245614035,0.15997813012575188
paramedic,1.5,assistant_axis,50.9078947368421,49.64912280701754,38.0921052631579,0.03198840838163175
paramedic,2.0,steered,60.47368421052632,48.89035087719298,28.526315789473678,0.2887916894477859
paramedic,2.0,assistant_axis,34.89912280701754,49.64912280701754,54.10087719298246,-0.37483281319661166
paramedic,2.5,steered,66.00438596491227,48.89035087719298,22.995614035087726,0.426681246582832
paramedic,2.5,assistant_axis,17.280701754385966,49.64912280701754,71.71929824561403,-0.8225590726705304
parasite,1.0,steered,23.01315789473684,23.01315789473684,65.98684210526316,0.0
parasite,1.0,assistant_axis,20.535087719298247,20.535087719298247,68.46491228070175,0.0
parasite,1.5,steered,27.37719298245614,23.01315789473684,61.62280701754386,0.0661349285476903
parasite,1.5,assistant_axis,23.17105263157895,20.535087719298247,65.82894736842105,0.03850096092248559
parasite,2.0,steered,40.18421052631579,23.01315789473684,48.81578947368421,0.26021934197407776
parasite,2.0,assistant_axis,16.416666666666668,20.535087719298247,72.58333333333333,-0.060153747597693784
parasite,2.5,steered,61.44298245614035,23.01315789473684,27.55701754385965,0.5823861748089065
parasite,2.5,assistant_axis,11.666666666666666,20.535087719298247,77.33333333333333,-0.12953235105701477
parent,1.0,steered,55.3859649122807,55.3859649122807,33.6140350877193,0.0
parent,1.0,assistant_axis,56.48684210526316,56.48684210526316,32.51315789473684,0.0
parent,1.5,steered,63.08771929824562,55.3859649122807,25.912280701754383,0.22912317327766193
parent,1.5,assistant_axis,59.3421052631579,56.48684210526316,29.657894736842103,0.08781869688385278
parent,2.0,steered,68.6798245614035,55.3859649122807,20.320175438596493,0.39548538622129437
parent,2.0,assistant_axis,48.04824561403509,56.48684210526316,40.95175438596491,-0.2595440442465938
parent,2.5,steered,68.99561403508773,55.3859649122807,20.004385964912274,0.4048799582463468
parent,2.5,assistant_axis,23.837719298245613,56.48684210526316,65.16228070175438,-1.004181842708755
patient,1.0,steered,63.79824561403509,63.79824561403509,25.20175438596491,0.0
patient,1.0,assistant_axis,62.32456140350877,62.32456140350877,26.675438596491233,0.0
patient,1.5,steered,67.54385964912281,63.79824561403509,21.45614035087719,0.14862513052558302
patient,1.5,assistant_axis,65.23684210526316,62.32456140350877,23.763157894736835,0.1091746136139432
patient,2.0,steered,71.92105263157895,63.79824561403509,17.078947368421055,0.3223111729899059
patient,2.0,assistant_axis,54.14473684210526,62.32456140350877,34.85526315789474,-0.3066425517921735
patient,2.5,steered,75.20614035087719,63.79824561403509,13.793859649122808,0.45266272189349105
patient,2.5,assistant_axis,27.79824561403509,62.32456140350877,61.20175438596491,-1.2943110818809598
peacekeeper,1.0,steered,84.78508771929825,84.78508771929825,4.214912280701753,0.0
peacekeeper,1.0,assistant_axis,86.05263157894737,86.05263157894737,2.94736842105263,0.0
peacekeeper,1.5,steered,85.03508771929825,84.78508771929825,3.9649122807017534,0.05931321540062436
peacekeeper,1.5,assistant_axis,87.0657894736842,86.05263157894737,1.9342105263157947,0.3437499999999979
peacekeeper,2.0,steered,84.53070175438596,84.78508771929825,4.469298245614041,-0.06035379812695282
peacekeeper,2.0,assistant_axis,70.85964912280701,86.05263157894737,18.140350877192986,-5.1547619047619095
peacekeeper,2.5,steered,84.30701754385964,84.78508771929825,4.692982456140356,-0.11342351716961654
peacekeeper,2.5,assistant_axis,23.81578947368421,86.05263157894737,65.1842105263158,-21.11607142857144
perfectionist,1.0,steered,75.19298245614036,75.19298245614036,13.807017543859644,0.0
perfectionist,1.0,assistant_axis,70.87280701754386,70.87280701754386,18.127192982456137,0.0
perfectionist,1.5,steered,78.60526315789474,75.19298245614036,10.39473684210526,0.24714104193138492
perfectionist,1.5,assistant_axis,69.09210526315789,70.87280701754386,19.90789473684211,-0.09823372852649453
perfectionist,2.0,steered,80.1359649122807,75.19298245614036,8.864035087719301,0.3580050825921215
perfectionist,2.0,assistant_axis,47.6359649122807,70.87280701754386,41.3640350877193,-1.281877570771837
perfectionist,2.5,steered,81.65350877192982,75.19298245614036,7.346491228070178,0.4679161372299869
perfectionist,2.5,assistant_axis,11.425438596491228,70.87280701754386,77.57456140350877,-3.2794580208081308
pharmacist,1.0,steered,58.29824561403509,58.29824561403509,30.70175438596491,0.0
pharmacist,1.0,assistant_axis,60.20614035087719,60.20614035087719,28.79385964912281,0.0
pharmacist,1.5,steered,57.68421052631579,58.29824561403509,31.315789473684212,-0.020000000000000108
pharmacist,1.5,assistant_axis,61.81140350877193,60.20614035087719,27.18859649122807,0.05575019040365585
pharmacist,2.0,steered,56.63157894736842,58.29824561403509,32.36842105263158,-0.054285714285714444
pharmacist,2.0,assistant_axis,39.03508771929825,60.20614035087719,49.96491228070175,-0.7352627570449352
pharmacist,2.5,steered,52.16228070175438,58.29824561403509,36.83771929824562,-0.19985714285714298
pharmacist,2.5,assistant_axis,13.530701754385966,60.20614035087719,75.46929824561403,-1.621020563594821
philosopher,1.0,steered,64.21834061135371,64.21834061135371,24.78165938864629,0.0
philosopher,1.0,assistant_axis,68.95196506550218,68.95196506550218,20.04803493449782,0.0
philosopher,1.5,steered,67.1004366812227,64.21834061135371,21.899563318777297,0.11629955947136553
philosopher,1.5,assistant_axis,71.07423580786026,68.95196506550218,17.925764192139738,0.10585928991505138
philosopher,2.0,steered,68.38427947598254,64.21834061135371,20.615720524017462,0.16810572687224695
philosopher,2.0,assistant_axis,51.92576419213974,68.95196506550218,37.07423580786026,-0.8492703114789802
philosopher,2.5,steered,69.04366812227074,64.21834061135371,19.956331877729255,0.19471365638766536
philosopher,2.5,assistant_axis,20.17467248908297,68.95196506550218,68.82532751091703,-2.433021128294489
photographer,1.0,steered,37.95614035087719,37.95614035087719,51.04385964912281,0.0
photographer,1.0,assistant_axis,38.87719298245614,38.87719298245614,50.12280701754386,0.0
photographer,1.5,steered,43.68859649122807,37.95614035087719,45.31140350877193,0.11230451967692041
photographer,1.5,assistant_axis,40.62719298245614,38.87719298245614,48.37280701754386,0.03491424571228561
photographer,2.0,steered,46.25,37.95614035087719,42.75,0.16248496305207083
photographer,2.0,assistant_axis,28.42105263157895,38.87719298245614,60.578947368421055,-0.20861043052152597
photographer,2.5,steered,49.0921052631579,37.95614035087719,39.9078947368421,0.2181646330984706
photographer,2.5,assistant_axis,12.543859649122806,38.87719298245614,76.45614035087719,-0.5253762688134406
physicist,1.0,steered,58.09649122807018,58.09649122807018,30.903508771929822,0.0
physicist,1.0,assistant_axis,42.00438596491228,42.00438596491228,46.99561403508772,0.0
physicist,1.5,steered,60.07017543859649,58.09649122807018,28.929824561403507,0.06386602327561736
physicist,1.5,assistant_axis,40.77192982456141,42.00438596491228,48.22807017543859,-0.026224918338777253
physicist,2.0,steered,63.21491228070175,58.09649122807018,25.785087719298247,0.16562588702810094
physicist,2.0,assistant_axis,27.214912280701757,42.00438596491228,61.78508771929825,-0.3146990200653289
physicist,2.5,steered,66.84210526315789,58.09649122807018,22.15789473684211,0.2829974453590688
physicist,2.5,assistant_axis,12.346491228070176,42.00438596491228,76.65350877192982,-0.631077928138124
pilgrim,1.0,steered,34.36842105263158,34.36842105263158,54.63157894736842,0.0
pilgrim,1.0,assistant_axis,39.81140350877193,39.81140350877193,49.18859649122807,0.0
pilgrim,1.5,steered,37.3421052631579,34.36842105263158,51.6578947368421,0.05443159922928708
pilgrim,1.5,assistant_axis,45.57017543859649,39.81140350877193,43.42982456140351,0.11707534551939368
pilgrim,2.0,steered,42.00438596491228,34.36842105263158,46.99561403508772,0.13977199743095692
pilgrim,2.0,assistant_axis,46.14912280701754,39.81140350877193,42.85087719298246,0.12884529647793125
pilgrim,2.5,steered,48.37280701754386,34.36842105263158,40.62719298245614,0.2563423249839435
pilgrim,2.5,assistant_axis,18.44298245614035,39.81140350877193,70.55701754385964,-0.4344181899242087
pilot,1.0,steered,50.26315789473684,50.26315789473684,38.73684210526316,0.0
pilot,1.0,assistant_axis,47.94736842105263,47.94736842105263,41.05263157894737,0.0
pilot,1.5,steered,54.07017543859649,50.26315789473684,34.92982456140351,0.09827898550724642
pilot,1.5,assistant_axis,49.280701754385966,47.94736842105263,39.719298245614034,0.03247863247863254
pilot,2.0,steered,59.46491228070175,50.26315789473684,29.535087719298247,0.23754528985507242
pilot,2.0,assistant_axis,34.583333333333336,47.94736842105263,54.416666666666664,-0.32553418803418793
pilot,2.5,steered,64.80701754385964,50.26315789473684,24.192982456140356,0.3754528985507245
pilot,2.5,assistant_axis,15.767543859649123,47.94736842105263,73.23245614035088,-0.7838675213675212
pirate,1.0,steered,18.19298245614035,18.19298245614035,70.80701754385964,0.0
pirate,1.0,assistant_axis,16.114035087719298,16.114035087719298,72.8859649122807,0.0
pirate,1.5,steered,24.837719298245613,18.19298245614035,64.16228070175438,0.09384291377601588
pirate,1.5,assistant_axis,19.05701754385965,16.114035087719298,69.94298245614036,0.040377903478156243
pirate,2.0,steered,36.43859649122807,18.19298245614035,52.56140350877193,0.2576808721506442
pirate,2.0,assistant_axis,17.42105263157895,16.114035087719298,71.57894736842105,0.01793236249849563
pirate,2.5,steered,55.44736842105263,18.19298245614035,33.55263157894737,0.5261397423191279
pirate,2.5,assistant_axis,10.043859649122806,16.114035087719298,78.95614035087719,-0.08328318690576483
planner,1.0,steered,84.12719298245614,84.12719298245614,4.872807017543863,0.0
planner,1.0,assistant_axis,83.50438596491227,83.50438596491227,5.495614035087726,0.0
planner,1.5,steered,82.93859649122807,84.12719298245614,6.061403508771932,-0.24392439243924338
planner,1.5,assistant_axis,81.56140350877193,83.50438596491227,7.438596491228068,-0.35355147645650237
planner,2.0,steered,82.71052631578948,84.12719298245614,6.28947368421052,-0.29072907290728855
planner,2.0,assistant_axis,55.51754385964912,83.50438596491227,33.48245614035088,-5.092577813248196
planner,2.5,steered,78.4780701754386,84.12719298245614,10.521929824561397,-1.1593159315931565
planner,2.5,assistant_axis,15.87719298245614,83.50438596491227,73.12280701754386,-12.30566640063845
playwright,1.0,steered,51.37280701754386,51.37280701754386,37.62719298245614,0.0
playwright,1.0,assistant_axis,47.17982456140351,47.17982456140351,41.82017543859649,0.0
playwright,1.5,steered,57.328947368421055,51.37280701754386,31.671052631578945,0.15829350740179507
playwright,1.5,assistant_axis,48.60087719298246,47.17982456140351,40.39912280701754,0.03398007341373897
playwright,2.0,steered,71.29824561403508,51.37280701754386,17.701754385964918,0.5295488984730153
playwright,2.0,assistant_axis,38.1140350877193,47.17982456140351,50.8859649122807,-0.21678028316727832
