role_norm,parallel_norm,perp_norm,cos_with_daa,angle_deg,perp_frac,role,steered_score_alpha_1.0,assistant_axis_score_alpha_1.0,advantage_alpha_1.0,steered_score_alpha_1.5,assistant_axis_score_alpha_1.5,advantage_alpha_1.5,steered_score_alpha_2.0,assistant_axis_score_alpha_2.0,advantage_alpha_2.0,steered_score_alpha_2.5,assistant_axis_score_alpha_2.5,advantage_alpha_2.5
3.627361297607422,0.8675800561904907,3.522080898284912,-0.23917663097381592,76.16205043694642,0.97097605,doctor,59.71615720524017,63.7117903930131,-3.995633187772926,60.61572052401747,65.2707423580786,-4.655021834061135,60.24561403508772,43.6359649122807,16.609649122807017,59.38427947598253,20.283842794759824,39.10043668122271
4.30637788772583,1.0949305295944214,4.164855003356934,-0.2542578876018524,75.27038403443267,0.96713644,dreamer,52.85964912280702,52.63157894736842,0.22807017543859648,61.80701754385965,58.60964912280702,3.1973684210526314,77.3859649122807,55.1578947368421,22.228070175438596,88.94736842105263,14.802631578947368,74.14473684210526
4.408325672149658,1.1158281564712524,4.264770030975342,-0.2531183660030365,75.33788193923688,0.96743536,echo,67.4780701754386,66.14912280701755,1.3289473684210527,71.85526315789474,67.75877192982456,4.0964912280701755,82.53508771929825,61.60964912280702,20.92543859649123,89.79385964912281,13.868421052631579,75.92543859649123
3.1092605590820312,0.6017202138900757,3.050481081008911,-0.19352518022060394,78.84141840813307,0.9810954,economist,58.96491228070175,59.43859649122807,-0.47368421052631576,59.76315789473684,59.723684210526315,0.039473684210526314,58.46491228070175,38.04824561403509,20.416666666666668,57.92982456140351,11.885964912280702,46.04385964912281
3.8572025299072266,0.9037753343582153,3.7498271465301514,-0.23430851101875305,76.44913461862889,0.97216237,ecosystem,50.324561403508774,49.73684210526316,0.5877192982456141,53.75438596491228,51.4078947368421,2.3464912280701755,60.33771929824562,41.8640350877193,18.473684210526315,73.77631578947368,16.228070175438596,57.54824561403509
3.631335496902466,0.8045891523361206,3.5410780906677246,-0.22156839072704315,77.19883115981989,0.97514486,editor,67.1359649122807,63.46491228070175,3.6710526315789473,68.39035087719299,63.14912280701754,5.241228070175438,67.97368421052632,37.89473684210526,30.07894736842105,67.00877192982456,11.842105263157896,55.166666666666664
4.143144130706787,1.0811965465545654,3.999581813812256,-0.2609604299068451,74.87294171912846,0.96534944,egregore,32.07017543859649,30.19736842105263,1.8728070175438596,38.026315789473685,32.23684210526316,5.7894736842105265,54.276315789473685,28.74122807017544,25.535087719298247,79.85087719298245,12.324561403508772,67.52631578947368
3.6333463191986084,0.933417022228241,3.5114009380340576,-0.2569028437137604,75.11363311428816,0.96643716,elder,56.3421052631579,59.1140350877193,-2.7719298245614037,60.33771929824562,62.01754385964912,-1.6798245614035088,66.12280701754386,55.69736842105263,10.425438596491228,73.37719298245614,18.385964912280702,54.99122807017544
4.520429611206055,1.3017597198486328,4.328938007354736,-0.2879725694656372,73.26338442197051,0.9576386,eldritch,25.736842105263158,24.912280701754387,0.8245614035087719,31.907894736842106,28.767543859649123,3.1403508771929824,51.60964912280702,25.859649122807017,25.75,81.14473684210526,10.692982456140351,70.45175438596492
3.759427785873413,0.9814462661743164,3.6290578842163086,-0.2610626816749573,74.86687274756927,0.9653219,emissary,74.21052631578948,75.19298245614036,-0.9824561403508771,75.28070175438596,76.68859649122807,-1.4078947368421053,78.54824561403508,59.93421052631579,18.614035087719298,79.37280701754386,24.092105263157894,55.280701754385966
3.9362306594848633,1.0845417976379395,3.7838709354400635,-0.2755280137062073,74.00651720477887,0.961293,empath,66.51965065502183,66.29257641921397,0.22707423580786026,70.4934497816594,72.02620087336244,-1.5327510917030567,76.75109170305677,68.15720524017468,8.593886462882097,79.89082969432314,21.572052401746724,58.31877729257642
3.751711845397949,0.6402571201324463,3.696676015853882,-0.17065733671188354,80.17395980952016,0.98533046,engineer,76.46052631578948,74.82894736842105,1.631578947368421,78.49122807017544,74.11842105263158,4.37280701754386,81.1842105263158,49.78947368421053,31.394736842105264,81.80263157894737,19.342105263157894,62.46052631578947
3.8077380657196045,0.8761004209518433,3.7055790424346924,-0.23008422553539276,76.69796949453509,0.9731707,entrepreneur,75.87719298245614,70.94736842105263,4.9298245614035086,79.89473684210526,72.75877192982456,7.135964912280702,82.96929824561404,50.08771929824562,32.88157894736842,83.4298245614035,26.210526315789473,57.219298245614034
3.5075764656066895,0.7602424025535583,3.42419695854187,-0.21674294769763947,77.48219767062484,0.9762287,evaluator,88.65350877192982,88.38157894736842,0.2719298245614035,86.64912280701755,86.35526315789474,0.29385964912280704,85.08771929824562,53.530701754385966,31.55701754385965,79.74561403508773,18.92543859649123,60.82017543859649
